YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
202106,"QYG","Cheshire and Merseyside ICB",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,588148.81,1098,0,0,94,175,26,135,5,770,4449,588148.81
202106,"QMM","Norfolk and Waveney ICB",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,300343.23,434.8,0,0,22,66,10,79,0,61,2483,300343.23
202106,"QXU","Surrey Heartlands ICB",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,143460.1,338,0,0,98,54,5,15,1,258,812,143460.1
202106,"QJG","Suffolk and North East Essex ICB",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,449162.74,173,0,0,8,25,6,15,0,137,2077,449162.74
202106,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,38208.7,48.4,0,0,21,8,0,2,1,263,112,38208.7
202106,"QSL","Somerset ICB",1000310000,"Mr RK Hughes","BA5 1SU","E01029081",567,14334.6,79.4,0,0,32,9,1,7,0,340,486,14334.6
202106,"QSL","Somerset ICB",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,18889.62,68.2,0,0,25,14,0,1,0,97,271,18889.62
202106,"QNC","Staffordshire and Stoke-on-Trent ICB",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,427014.06,1114.2,0,0,155,136,41,46,4,532,3320,427014.06
202106,"QUE","Cambridgeshire and Peterborough ICB",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,108220.74,266.8,0,0,148,24,3,9,0,366,1177,108220.74
202106,"QM7","Hertfordshire and West Essex ICB",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023446",10255,279969.7,613.6,0,0,271,51,12,38,0,653,2427,279969.7
202106,"QPM","Northamptonshire ICB",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,958106.96,1817.6,0,0,486,230,41,123,2,1244,6992,958106.96
202106,"QM7","Hertfordshire and West Essex ICB",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9244,317057.22,705.8,0,0,230,65,22,14,0,516,2340,317057.22
202106,"QNX","Sussex ICB",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",1800,51143.05,100.6,0,0,49,8,2,3,0,352,51,51143.05
202106,"QT1","Nottingham and Nottinghamshire ICB",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15050,430868.5,527,0,0,160,75,9,25,5,566,2719,430868.5
202106,"QSL","Somerset ICB",1000710000,"Yarde House Partnership","TA1 1DB","E01029289",2600,69189.91,174,0,0,75,25,1,10,0,331,400,69189.91
202106,"QT6","Cornwall and the Isles Of Scilly ICB",1000730000,"Spadental South West Limited","PL12 6AF","E01018793",19116,538077.98,740,0,0,156,127,11,45,6,663,4016,538077.98
202106,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000790000,"Rodericks Dental Partnership Ltd","MK40 1NN","E01017469",25000,685744.87,1237.8,1,0,159,192,14,279,1,846,5661,685744.87
202106,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000800000,"Monika Molnar","BS25 1JF","E01014742",1200,29727.35,13,0,0,4,3,0,0,0,340,65,29727.35
202106,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000810000,"Rodericks Dental Partnership Ltd","LU1 2AL","E01015794",25000,670514.91,1357.6,0,0,136,128,49,208,0,805,4595,670514.91
202106,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000820000,"Rodericks Dental Partnership Ltd","LU3 2NJ","E01015785",14000,382245.32,666.8,0,0,80,110,15,64,0,529,2393,382245.32
202106,"QT6","Cornwall and the Isles Of Scilly ICB",1000830000,"PCH Dental CIC","TR18 3PE","E01018997",10946,323510.4,204.8,0,0,65,19,5,19,1,173,1564,323510.4
202106,"QUA","Black Country ICB",1000850000,"Broadway Dental Suite","B18 7BA","E01009141",11239,379717.3,640,0,0,57,104,21,15,1,315,2068,379717.3
202106,"QRL","Hampshire and Isle Of Wight ICB",1000890000,"Hilsea Dental Care Ltd","PO2 9HE","E01017087",17002,408848.42,680.8,6,0,181,95,11,84,0,696,2835,408848.42
202106,"QYG","Cheshire and Merseyside ICB",1000960000,"Care (Lancashire) Ltd","L20 3EF","E01007009",24000,673074.78,659.6,0,0,100,61,23,83,1,563,2608,673074.78
202106,"QT1","Nottingham and Nottinghamshire ICB",1001010000,"Brookview Dental Care","LE12 6JG","E01028387",1000,31604.56,98.4,0,0,36,16,1,2,0,185,171,31604.56
202106,"QT1","Nottingham and Nottinghamshire ICB",1001030000,"Dr H S Thiara, Mrs R K Mattu","NG5 7ED","E01028209",7997,294321.83,531.6,0,0,58,92,13,33,2,168,1487,294321.83
202106,"QOQ","Humber and North Yorkshire ICB",1001050000,"Dental Logic Limited","HU10 7AA","E01013117",8624,224290.05,484.8,0,0,224,55,6,19,1,498,2692,224290.05
202106,"QT1","Nottingham and Nottinghamshire ICB",1001090000,"Whitecross Dental Care Limited","LE12 6PG","E01028389",20000,538421.19,1044.4,0,0,383,113,19,67,3,836,4263,538421.19
202106,"QWO","West Yorkshire ICB",1001110000,"Bodental Practice","BD23 1RU","E01027577",670,17842.81,,,,,,,,,104,21,17842.81
202106,"QYG","Cheshire and Merseyside ICB",1001220000,"The Old Surgery Dental Practice Ltd","CW1 5EQ","E01018501",2200,126165.49,120,0,0,6,38,0,0,0,2,310,126165.49
202106,"QMM","Norfolk and Waveney ICB",1001280000,"Rookwood Dental Practice","NR17 2BN","E01026449",3939,108818.75,211.8,0,0,102,25,2,9,0,184,1092,108818.75
202106,"QOP","Greater Manchester ICB",1001340000,"REVIVE DENTAL CARE LIMITED","M4 6EE","E01033663",5509,328270.33,336.2,0,0,38,35,12,41,0,110,1365,328270.33
202106,"QOQ","Humber and North Yorkshire ICB",1001350000,"MR N TIBREWAL","HG4 1QW","E01027707",14818,498021.06,1122,0,0,241,181,24,40,2,493,3638,498021.06
202106,"QNQ","Frimley ICB",1001360000,"MR JS KAILA","GU15 2HT","E01030800",11191,311121.01,661.8,0,87.2,144,91,17,34,0,216,2435,311121.01
202106,"QOP","Greater Manchester ICB",1001370000,"Bridgewater Community Healthcare NHS Foundation Trust","OL6 7SR","E01005948",3967,1.11,137,0,0,38,27,1,5,7,75,319,1.11
202106,"QWU","Coventry and Warwickshire ICB",1001380000,"Longfellow Road Partnership","CV2 5HB","E01009614",49397,1275854.95,2705.4,0,0,639,296,81,157,8,1544,11881,1275854.95
202106,"QOQ","Humber and North Yorkshire ICB",1001400000,"Ishak & Bee","YO21 1EA","E01027870",4102,113816.32,355.8,0,0,162,31,6,24,0,136,380,113816.32
202106,"QJ2","Derby and Derbyshire ICB",1001500000,"Brimington Dental Practice","S43 1AD","E01019534",19709,578027.34,1004.8,0,0,313,175,10,29,1,755,4202,578027.34
202106,"QUA","Black Country ICB",1001620000,"Jandu Dental Surgery","DY8 1EJ","E01009856",7200,166462.03,294.6,0,0,102,21,10,8,0,200,1318,166462.03
202106,"QUA","Black Country ICB",1001640000,"Princes End Dental Practice","DY4 0UB","E01010033",4890,128361.16,488,0,0,82,47,21,10,1,476,523,128361.16
202106,"QHL","Birmingham and Solihull ICB",1001650000,"Family Dental Centre Partnership","B44 8LD","E01009230",17884,541676.33,941.2,0,155.8,341,91,21,61,2,895,4527,541676.33
202106,"QNX","Sussex ICB",1001670000,"ABC Dental Surgery Ltd","BN2 3LD","E01016890",13371,365772.7,768,0,0,96,122,21,45,0,467,1714,365772.7
202106,"QHM","North East and North Cumbria ICB",1001720000,"No.1 Victoria Terrace Ltd","NE15 9EL","E01008405",4640,108662.79,265.4,0,0,44,39,7,7,2,184,1104,108662.79
202106,"QHL","Birmingham and Solihull ICB",1001730000,"Hilltop Dental Spa","B31 2QT","E01009206",23164,681900.03,1377.2,0,0,409,182,25,96,7,784,5073,681900.03
202106,"QMF","North East London ICB",1001750000,"Nilesh Patel","E20 1BX","E01033583",18000,342287.82,807.8,0,0,188,57,26,114,0,884,5716,342287.82
202106,"QUA","Black Country ICB",1001760000,"Mr S Merali","B64 7HU","E01009956",2323,58067.13,150.2,0,0,41,10,6,6,0,150,231,58067.13
202106,"QJ2","Derby and Derbyshire ICB",1001800000,"Chaddesden Dental Practice","DE21 6PE","E01013507",21628,596546.6,1022.4,0,0,248,163,19,47,1,562,4306,596546.6
202106,"QGH","Herefordshire and Worcestershire ICB",1001880000,"High Street Dental Practice","WR11 4EU","E01032377",14203,330115.44,689.4,0,0,209,103,12,22,1,654,3089,330115.44
202106,"QJ2","Derby and Derbyshire ICB",1001910000,"Nationwide Healthcare - Normanton Road Family Dental Centre","DE23 6WD","E01013484",1,1.1,,,,,,,,,,92,1.1
202106,"QU9","Buckinghamshire, Oxfordshire and Berkshire West ICB",1001940000,"Chalfont St Peter Partnership","SL9 9AL","E01017755",1600,44213.2,136.6,1,0,89,13,0,8,0,478,210,44213.2
202106,"QJ2","Derby and Derbyshire ICB",1001950000,"TASK B LTD - T/A Dental Perfection","DE23 3TX","E01013541",10900,260325.78,643.8,19,0,248,67,20,9,0,511,2708,260325.78
202106,"QT1","Nottingham and Nottinghamshire ICB",1001960000,"Impressions Dental Care (Nottingham) Limited","NG16 2NH","E01028102",1354,35015.54,64.8,0,0,27,7,1,4,0,106,239,35015.54
202106,"QT1","Nottingham and Nottinghamshire ICB",1002050000,"Family Medical Centre (Green//Hanji)","NG3 2FW","E01013954",26057,755353.96,1817.2,0,0,255,205,68,106,4,1068,4760,755353.96
202106,"QE1","Lancashire and South Cumbria ICB",1002060000,"Genix Healthcare Ltd","LA4 6ND","E01025164",19500,504804.37,1222,5,0,241,188,26,91,1,817,3784,504804.37
202106,"QMF","North East London ICB",1002070000,"Preventdent Limited","E3 5ED","E01004226",18367,683523.16,829.8,0,0,302,68,18,89,2,1156,3862,683523.16
202106,"QT1","Nottingham and Nottinghamshire ICB",1002110000,"Rivergreen Dental Practice","NG11 8AD","E01013897",14929,415597.58,142.8,0,0,39,25,1,14,3,256,3123,415597.58
202106,"QRV","North West London ICB",1002170000,"Dentistry for You","UB9 6BU","E01002439",14000,245000,706,0,0,73,87,23,80,0,324,2207,245000
202106,"QJM","Lincolnshire ICB",1002190000,"Community Dental Services CIC","DN21 2DZ","E01026384",4500,1917898.46,239.8,0,0,73,48,1,9,2,240,1195,1917898.46
202106,"QE1","Lancashire and South Cumbria ICB",1002200000,"Genix Healthcare Ltd","LA4 6ND","E01025164",9780,253178.8,7.4,0,0,2,1,0,2,0,9,160,253178.8
202106,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1002320000,"Sunita Naidoo, Rahendra Naidoo, Raahil Naidoo and Saroshen N","MK40 3HU","E01017469",7404,205091.41,373,0,127.6,142,49,6,10,0,676,1900,205091.41
202106,"QOC","Shropshire, Telford and Wrekin ICB",1002330000,"Willow Street Dental Practice","SY11 1AD","E01028906",2110,58811.22,117.8,0,0,74,13,0,4,0,649,247,58811.22
202106,"QJ2","Derby and Derbyshire ICB",1002360000,"AJ Moore & Associates","NG10 4ER","E01019652",56788,1562343.86,3381,1,71,855,523,66,129,10,1332,13525,1562343.86
202106,"QJ2","Derby and Derbyshire ICB",1002380000,"Heanor Dental Practice","DE75 7DT","E01019436",25773,831435.3,1725.6,0,0,382,264,41,48,5,922,6879,831435.3
202106,"QUA","Black Country ICB",1002670000,"Dudley Road Dental Practice","WV2 3DN","E01010428",33459,957646.3,2258.6,0,0,256,302,75,143,17,1063,5274,957646.3
202106,"QR1","Gloucestershire ICB",1002680000,"Xeon Smiles UK Ltd","GL1 5JN","E01022328",2000,46777.65,136.6,0,0,49,14,3,8,0,188,470,46777.65
202106,"QT1","Nottingham and Nottinghamshire ICB",1002710000,"Peterson, Carr & Towlerton","NG25 0DN","E01028346",3100,76350.14,225.2,0,0,125,27,1,6,0,537,322,76350.14
202106,"QJ2","Derby and Derbyshire ICB",1003050000,"New Whittington Dental Practice","S43 2AH","E01019529",11213,387295.89,556,0,0,217,81,5,30,0,289,2829,387295.89
202106,"QT1","Nottingham and Nottinghamshire ICB",1003110000,"Carlton Dental Care Limited","NG4 1JB","E01028160",0,1.1,,,,,,,,,,,1.1
202106,"QNQ","Frimley ICB",1003130000,"OPTIMA CARE (MAIDENHEAD) Ltd","SL6 4DT","E01016537",7000,191605.12,405.8,0,346.6,146,43,8,29,0,582,1905,191605.12
202106,"QT1","Nottingham and Nottinghamshire ICB",1003150000,"Tuckley and Seton","NG9 2BD","E01028075",824,24047.34,65,0,0,32,7,1,0,0,286,37,24047.34
202106,"QT1","Nottingham and Nottinghamshire ICB",1003160000,"Dr Mandeep Hampson","NG3 6LH","E01028163",17825,425284.17,1114.8,1,0,257,147,27,79,8,546,4676,425284.17
202106,"QJ2","Derby and Derbyshire ICB",1003190000,"Nationwide Healthcare Providers Ltd","DE55 4LP","E01019468",1,1.1,,,,,,,,,1,1,1.1
202106,"QU9","Buckinghamshire, Oxfordshire and Berkshire West ICB",1003220000,"Mr F Tahir","RG40 3RB","E01016640",13000,326455.65,716.6,0,0,329,84,5,63,0,974,3621,326455.65
202106,"QNQ","Frimley ICB",1003230000,"Mr F Tahir","SL3 9EN","E01016564",12351,301971.75,804.6,0,0,207,118,15,53,0,665,3043,301971.75
202106,"QNC","Staffordshire and Stoke-on-Trent ICB",1003240000,"Hughes & Owen Dental Care","DE14 3QZ","E01032898",1250,27369.84,64.4,0,0,41,7,0,2,0,316,71,27369.84
202106,"QKS","Kent And Medway ICB",1003250000,"Mr Waguih Maher Bishay","ME1 1HB","E01016110",3567,231824.89,337,0,0,1,112,0,0,0,41,488,1.1
202106,"QU9","Buckinghamshire, Oxfordshire and Berkshire West ICB",1003330000,"Dentalcare Limited","RG8 7LU","E01016314",14000,353849.56,764.2,0,0,307,66,16,56,0,775,3528,353849.56
202106,"QJ2","Derby and Derbyshire ICB",1003340000,"Chapel Dental Care","SK23 0EZ","E01019720",17496,847494.33,1049,0,0,211,201,15,45,2,622,3607,847494.33
202106,"QJ2","Derby and Derbyshire ICB",1003350000,"Chapel Dental Care","SK23 0EZ","E01019720",0,1.1,1,0,0,1,0,0,0,0,2,11,1.1
202106,"QPM","Northamptonshire ICB",1003450000,"Oradi Ltd.","NN8 4PW","E01027349",52783,1402097.73,3059.8,0,0,1111,414,49,99,0,3404,12429,1402097.73
202106,"QNC","Staffordshire and Stoke-on-Trent ICB",1003460000,"Burton Family Dental Practice","DE13 0NU","E01029434",2400,54959.82,191.6,0,0,98,12,4,8,0,873,96,54959.82
202106,"QU9","Buckinghamshire, Oxfordshire and Berkshire West ICB",1003470000,"PURESMILE EARLEY LTD","RG6 7HT","E01016668",14000,349589.96,719,1,0,179,112,12,50,1,725,2840,349589.96
202106,"QH8","Mid and South Essex ICB",1003480000,"E Harunani, M Kanani & M N Harunani","CO5 9JT","E01021402",15247,355033.01,1224.4,0,0,256,126,40,92,0,611,3608,355033.01
202106,"QH8","Mid and South Essex ICB",1003490000,"E Harunani, M Kanani & M N Harunani","CM9 5BS","E01021890",15247,355033.01,1005,0,0,36,69,53,105,0,269,2698,355033.01
202106,"QK1","Leicester, Leicestershire and Rutland ICB",1003510000,"JDRM Dental Care Ltd","LE67 3WD","E01025930",15509,387607.82,1055.4,0,0,256,137,27,52,2,529,3803,387607.82
202106,"QJM","Lincolnshire ICB",1003520000,"OASIS DENTAL CARE LTD","NG34 7TW","E01026232",47000,1283427.22,1668,0,0,416,202,40,125,5,1114,7808,1283427.22
202106,"QJM","Lincolnshire ICB",1003530000,"Ishak Practices Limited","LN11 9ET","E01026089",20700,584823.21,1389.8,0,0,542,199,16,49,0,1326,4616,584823.21
202106,"QJM","Lincolnshire ICB",1003540000,"Ishak Practices Limited","LN6 8RZ","E01026141",25500,722096.92,1250.4,0,0,432,148,23,72,1,1240,5439,722096.92
202106,"QJM","Lincolnshire ICB",1003550000,"Ishak Practices Limited","DN21 2HD","E01026379",27308,771514.59,1652,3,0,496,212,29,145,1,1050,5702,771514.59
202106,"QK1","Leicester, Leicestershire and Rutland ICB",1003560000,"Ishak Practices Limited","LE7 2HA","E01025756",10000,259160.78,385.2,0,0,111,43,11,11,0,873,2692,259160.78
202106,"QJK","Devon ICB",1003570000,"Peninsula Dental School","PL1 4JZ","E01015047",1,1072719.19,,,,,,,,,,,1072719.19
202106,"QRV","North West London ICB",1003580000,"Dr Jeet Parekh and Mrs Mala Parekh","W2 3JH","E01004695",7263,212789.65,438.2,0,0,140,39,12,31,0,226,1860,212789.65
202106,"QKS","Kent And Medway ICB",1003590000,"Medway Dental Care Ltd","ME5 0TX","E01016173",6671,179198.32,515,0,0,56,113,10,0,0,563,1194,179198.32
202106,"QT1","Nottingham and Nottinghamshire ICB",1003700000,"Ishak Practices Limited","NG6 9DQ","E01013891",19000,550833.48,938,2,0,171,129,24,40,4,760,2449,550833.48
202106,"QU9","Buckinghamshire, Oxfordshire and Berkshire West ICB",1003740000,"MR AF RAI","HP5 3EZ","E01017781",15000,341309.23,1215,0,0,246,121,41,95,0,617,3750,341309.23
202106,"QT1","Nottingham and Nottinghamshire ICB",1003760000,"Rodericks Dental Partnership Ltd","NG8 4PN","E01013868",16500,471043.89,1087.2,1,0,247,156,24,61,1,708,2678,471043.89
202106,"QT1","Nottingham and Nottinghamshire ICB",1003770000,"Rodericks Dental Partnership Ltd","NG6 8ET","E01013885",20500,571842.2,814,0,0,109,175,11,40,0,674,3088,571842.2
202106,"QT1","Nottingham and Nottinghamshire ICB",1003820000,"Carlton Dental Care Limited","NG4 1JB","E01028160",1,52930.59,610,0,0,40,190,0,0,0,2,415,1
202106,"QT1","Nottingham and Nottinghamshire ICB",1003830000,"MR KS MISSAN","NG2 6HT","E01028374",1,41731.59,93,0,0,0,31,0,0,0,,89,1
202106,"QU9","Buckinghamshire, Oxfordshire and Berkshire West ICB",1003940000,"Puresmile Marlow","SL7 3AN","E01017891",12000,273569.47,638.4,0,0,222,84,8,57,1,679,2136,273569.47
202106,"QWU","Coventry and Warwickshire ICB",1003950000,"MR NJ GIBB","CV32 4LY","E01033253",15000,387111.24,1260.6,0,0,331,173,28,58,5,945,3441,387111.24
202106,"QGH","Herefordshire and Worcestershire ICB",1003960000,"Richmond Dental Practice Ltd.","WR14 1NE","E01032196",1825,41645.03,133.4,0,0,25,21,3,7,1,31,236,41645.03
