YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
202001,"Q44","Cheshire, Warrington and Wirral AT",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,573803.72,1758.8,0,0,646,220,31,64,5,1294,5177,573803.72
202001,"Q56","East Anglia AT",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,293017.79,616.4,0,325.2,238,75,10,27,1,638,3767,293017.79
202001,"Q68","Surrey and Sussex AT",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,139961.07,504.4,0,0,100,76,14,7,0,375,888,139961.07
202001,"Q57","Essex AT",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,427853.5,1226.8,0,0,377,151,28,49,2,685,3276,427853.5
202001,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,37276.78,94.4,0,0,44,12,1,2,0,334,139,37276.78
202001,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000270000,"Lympsham Dental Partnership","TA8 1PH","E01029117",13238,322650.01,1265.6,0,0,484,161,22,18,2,778,4212,322650.01
202001,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000300000,"Burnham House Dental Partnership","TA8 1PH","E01029117",7740,153964.1,285.6,0,0,132,42,1,13,0,143,1107,153964.1
202001,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000310000,"Mr RK Hughes","BA5 1SU","E01029081",2268,55939.91,84.4,0,0,34,10,1,7,0,296,587,55939.91
202001,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,18428.9,111.6,0,0,59,16,0,3,1,102,245,18428.9
202001,"Q60","Shropshire and Staffordshire AT",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,416599.08,1219.2,0,0,320,171,27,46,7,1003,4548,416599.08
202001,"Q56","East Anglia AT",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,105581.21,202,0,0,118,22,1,5,0,520,1494,105581.21
202001,"Q58","Hertfordshire and The South Midlands AT",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023446",10255,273141.17,897.4,0,0,370,65,23,47,0,964,3296,273141.17
202001,"Q58","Hertfordshire and The South Midlands AT",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,934738.5,2786.2,0,0,937,366,49,131,7,2676,9097,934738.5
202001,"Q57","Essex AT",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9244,309324.12,631.4,0,0,185,94,12,17,0,689,2651,309324.12
202001,"Q55","Derbyshire and Nottinghamshire AT",1000560000,"Nationwide Healthcare Providers Ltd","NG18 1JU","E01028268",8,23551.08,116,0,0,14,0,0,85,0,17,141,1.08
202001,"Q68","Surrey and Sussex AT",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",1800,49895.66,140.6,0,0,95,6,2,3,0,589,110,49895.66
202001,"Q55","Derbyshire and Nottinghamshire AT",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15050,420359.51,1089.2,0,0,520,114,15,36,4,1198,3359,420359.51
202001,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000710000,"Yarde House Partnership","TA1 1DB","E01029289",2600,67502.35,165.6,0,0,99,15,1,8,0,452,484,67502.35
