YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
202107,"QYG","Cheshire and Merseyside ICB",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,588148.81,1098.4,0,0,224,147,26,97,5,817,4380,588148.81
202107,"QMM","Norfolk and Waveney ICB",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,300343.23,438.4,0,0,31,65,13,47,0,85,2390,300343.23
202107,"QXU","Surrey Heartlands ICB",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,143460.1,291,0,0,75,40,7,10,0,265,805,143460.1
202107,"QJG","Suffolk and North East Essex ICB",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,449162.74,118,0,0,10,16,4,10,0,130,1915,449162.74
202107,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,38208.7,39,0,0,27,3,0,0,4,266,111,38208.7
202107,"QSL","Somerset ICB",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,18889.62,58.6,0,0,31,8,0,3,0,133,273,18889.62
202107,"QNC","Staffordshire and Stoke-on-Trent ICB",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,427014.06,675.4,0,0,72,86,25,37,1,578,3220,427014.06
202107,"QUE","Cambridgeshire and Peterborough ICB",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,108220.74,216.4,4,0,95,27,3,7,0,397,1157,108220.74
202107,"QM7","Hertfordshire and West Essex ICB",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023446",10255,279969.7,544.2,0,0,249,38,10,51,0,693,2368,279969.7
202107,"QPM","Northamptonshire ICB",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,958106.96,1476.6,0,0,446,172,31,118,1,1370,6833,958106.96
202107,"QM7","Hertfordshire and West Essex ICB",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9244,317057.22,639.2,1,0,206,72,18,11,0,542,2318,317057.22
202107,"QNX","Sussex ICB",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",1800,51143.05,55.2,1,0,43,4,0,1,0,365,48,51143.05
202107,"QT1","Nottingham and Nottinghamshire ICB",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15050,430868.5,637,0,0,165,83,15,35,1,602,2692,430868.5
202107,"QSL","Somerset ICB",1000710000,"Yarde House Partnership","TA1 1DB","E01029289",2600,69189.91,119.8,0,0,52,17,1,4,0,326,394,69189.91
202107,"QT6","Cornwall and the Isles Of Scilly ICB",1000730000,"Spadental South West Limited","PL12 6AF","E01018793",19116,538077.98,779.6,0,0,182,130,11,63,0,725,3857,538077.98
202107,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000790000,"Rodericks Dental Partnership Ltd","MK40 1NN","E01017469",25000,685744.87,1254.4,0,0,181,135,25,307,0,909,5530,685744.87
202107,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000800000,"Monika Molnar","BS25 1JF","E01014742",1200,29727.35,40.2,0,0,21,6,0,1,0,338,64,29727.35
202107,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000810000,"Rodericks Dental Partnership Ltd","LU1 2AL","E01015794",25000,670514.91,1045.2,0,0,93,131,30,166,0,864,4489,670514.91
202107,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000820000,"Rodericks Dental Partnership Ltd","LU3 2NJ","E01015785",14000,382245.32,728.4,0,0,69,129,18,47,0,600,2340,382245.32
202107,"QT6","Cornwall and the Isles Of Scilly ICB",1000830000,"PCH Dental CIC","TR18 3PE","E01018997",10946,323510.4,194,0,0,95,7,5,15,0,169,1599,323510.4
202107,"QUA","Black Country ICB",1000850000,"Broadway Dental Suite","B18 7BA","E01009141",11239,379717.3,656.4,1,0,90,96,20,32,2,352,2055,379717.3
202107,"QRL","Hampshire and Isle Of Wight ICB",1000890000,"Hilsea Dental Care Ltd","PO2 9HE","E01017087",17002,408848.42,696.8,0,0,140,84,17,84,0,736,2772,408848.42
202107,"QYG","Cheshire and Merseyside ICB",1000960000,"Care (Lancashire) Ltd","L20 3EF","E01007009",24000,673074.78,608.8,0,0,63,86,16,79,1,584,2526,673074.78
202107,"QT1","Nottingham and Nottinghamshire ICB",1001010000,"Brookview Dental Care","LE12 6JG","E01028387",1000,31604.56,67.2,0,0,33,11,0,1,0,188,167,31604.56
202107,"QT1","Nottingham and Nottinghamshire ICB",1001030000,"Dr H S Thiara, Mrs R K Mattu","NG5 7ED","E01028209",7997,294321.83,617.2,0,0,86,58,26,36,2,192,1470,294321.83
202107,"QOQ","Humber and North Yorkshire ICB",1001050000,"Dental Logic Limited","HU10 7AA","E01013117",8624,224290.05,348,0,0,159,45,3,15,0,523,2637,224290.05
202107,"QT1","Nottingham and Nottinghamshire ICB",1001090000,"Whitecross Dental Care Limited","LE12 6PG","E01028389",20000,538421.19,1078.2,0,0,429,115,21,41,3,940,4140,538421.19
202107,"QWO","West Yorkshire ICB",1001110000,"Bodental Practice","BD23 1RU","E01027577",670,17842.81,,,,,,,,,93,17,17842.81
202107,"QYG","Cheshire and Merseyside ICB",1001220000,"The Old Surgery Dental Practice Ltd","CW1 5EQ","E01018501",2200,126165.49,102,0,0,3,33,0,0,0,2,314,126165.49
202107,"QMM","Norfolk and Waveney ICB",1001280000,"Rookwood Dental Practice","NR17 2BN","E01026449",3939,108818.75,260.2,0,0,112,41,1,11,0,199,1094,108818.75
202107,"QOP","Greater Manchester ICB",1001340000,"REVIVE DENTAL CARE LIMITED","M4 6EE","E01033663",5509,328270.33,311,0,0,23,30,14,25,0,116,1233,328270.33
202107,"QOQ","Humber and North Yorkshire ICB",1001350000,"MR N TIBREWAL","HG4 1QW","E01027707",14818,498021.06,929.6,0,0,176,140,24,38,0,537,3603,498021.06
202107,"QNQ","Frimley ICB",1001360000,"MR JS KAILA","GU15 2HT","E01030800",11191,311121.01,558,0,219.8,181,63,13,25,2,237,2413,311121.01
202107,"QOP","Greater Manchester ICB",1001370000,"Bridgewater Community Healthcare NHS Foundation Trust","OL6 7SR","E01005948",3967,1.11,107.2,0,0,43,19,0,6,4,67,285,1.11
202107,"QWU","Coventry and Warwickshire ICB",1001380000,"Longfellow Road Partnership","CV2 5HB","E01009614",49397,1275854.95,3088.2,6,0,766,374,85,157,3,1788,11920,1275854.95
202107,"QOQ","Humber and North Yorkshire ICB",1001400000,"Ishak & Bee","YO21 1EA","E01025782",4102,113816.32,47.6,0,0,14,6,1,3,0,123,408,113816.32
202107,"QJ2","Derby and Derbyshire ICB",1001500000,"Brimington Dental Practice","S43 1AD","E01019534",19709,578027.34,1049.8,0,0,320,189,11,24,2,786,4119,578027.34
202107,"QUA","Black Country ICB",1001620000,"Jandu Dental Surgery","DY8 1EJ","E01009856",7200,166462.03,82.4,0,0,29,5,3,2,0,197,1279,166462.03
202107,"QUA","Black Country ICB",1001640000,"Princes End Dental Practice","DY4 0UB","E01010033",4890,128361.16,420.8,0,0,56,30,22,9,0,502,515,128361.16
202107,"QHL","Birmingham and Solihull ICB",1001650000,"Family Dental Centre Partnership","B44 8LD","E01009230",17884,541676.33,752.4,0,203.8,377,69,8,57,4,989,4481,541676.33
202107,"QNX","Sussex ICB",1001670000,"ABC Dental Surgery Ltd","BN2 3LD","E01016890",13371,365772.7,734,0,0,89,123,19,40,0,499,1686,365772.7
202107,"QHM","North East and North Cumbria ICB",1001720000,"No.1 Victoria Terrace Ltd","NE15 9EL","E01008405",4640,108662.79,295.2,0,0,36,32,13,6,3,204,1065,108662.79
202107,"QHL","Birmingham and Solihull ICB",1001730000,"Hilltop Dental Spa","B31 2QT","E01009206",23164,681900.03,1171.2,0,0,382,120,29,66,2,852,5022,681900.03
202107,"QMF","North East London ICB",1001750000,"Nilesh Patel","E20 1BX","E01033583",18000,342287.82,766.4,0,0,170,46,17,212,0,953,5446,342287.82
202107,"QUA","Black Country ICB",1001760000,"Mr S Merali","B64 7HU","E01009956",2323,58067.13,114.2,0,0,26,15,3,6,0,165,224,58067.13
