YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
201605,"Q50","North Yorkshire and Humber AT",1000070000,"MR PJ GODFREY","DN15 6HL","E01013330",1,20.14,,,,,,,,,,,20.14
201605,"Q44","Cheshire, Warrington and Wirral AT",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,550810.64,1596.2,0,0,527,193,32,86,5,588,2050,550810.64
201605,"Q56","East Anglia AT",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,276399.32,738.8,0,146.8,264,82,16,24,8,220,855,276399.32
201605,"Q68","Surrey and Sussex AT",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,132023.2,438.2,0,0,85,54,15,6,4,57,337,132023.2
201605,"Q57","Essex AT",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,406568.46,884,0,0,134,120,29,35,0,281,848,406568.46
201605,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,35162.63,56.4,0,0,18,12,0,2,0,125,26,35162.63
201605,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000270000,"Lympsham Dental Partnership","TA8 1PH","E01029117",13238,304350.94,642.6,0,0,93,58,29,23,0,48,282,304350.94
201605,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000300000,"Burnham House Dental Partnership","TA8 1PH","E01029117",6740,126468.2,147.8,0,0,19,21,5,4,1,147,760,126468.2
201605,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000310000,"Mr RK Hughes","BA5 1SU","E01029081",2268,52767.27,110.6,0,0,63,8,0,18,2,94,115,52767.27
201605,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,17383.71,78,0,0,32,15,0,0,1,48,58,17383.71
201605,"Q60","Shropshire and Staffordshire AT",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,392971.68,148.8,0,0,69,19,1,9,0,,,392971.68
201605,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000350000,"Time for Teeth Ltd","BS7 8PS","E01014514",0,1.01,,,,,,,,,,,1.01
201605,"Q56","East Anglia AT",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,99593.18,258.8,0,0,101,23,6,14,0,77,133,99593.18
201605,"Q58","Hertfordshire and The South Midlands AT",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023438",10255,257650,445.4,48,0,125,70,6,32,0,,,257650
201605,"Q58","Hertfordshire and The South Midlands AT",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,881724.87,1174,0,207.4,514,151,7,100,3,336,727,881724.87
201605,"Q57","Essex AT",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9104,291780.83,639.2,88,0,236,58,18,11,0,,,291780.83
201605,"Q55","Derbyshire and Nottinghamshire AT",1000560000,"Nationwide Healthcare Providers Ltd","NG18 1JU","E01028268",1,1.01,1.2,0,0,0,0,0,1,0,,,1.01
201605,"Q68","Surrey and Sussex AT",1000570000,"Battle Road Dental Practice","TN34 1BA","E01020979",16312,449244.18,1290.2,1,0,333,152,31,106,3,254,760,449244.18
201605,"Q68","Surrey and Sussex AT",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",2109,55145.47,133.8,0,0,66,17,1,4,0,131,54,55145.47
201605,"Q55","Derbyshire and Nottinghamshire AT",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15426,396518.85,989.8,0,0,329,147,14,39,5,328,516,396518.85
201605,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000710000,"Yarde House Partnership","TA1 1DB","E01029289",2600,63673.96,161.2,0,0,97,15,1,6,0,64,12,63673.96
201605,"Q66","Devon, Cornwall and Isles of Scilly AT",1000760000,"Hayle Dental Practice Partnership","TR27 4BT","E01018982",1557,40616.06,93.4,0,0,52,11,0,7,0,41,5,40616.06
201605,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000770000,"Church Road Dental Clinic","BS13 8JX","E01014521",668,15301,4,0,0,1,1,0,0,0,,,15301
201605,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000780000,"Church Road Dental Clinic","BS13 8JX","E01014521",894,22797.52,,,,,,,,,,,22797.52
201605,"Q58","Hertfordshire and The South Midlands AT",1000790000,"Rodericks Dental Partnership Ltd","MK40 1NN","E01017469",22958,575617.09,365.8,0,0,61,56,7,44,0,42,230,575617.09
201605,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000800000,"Monika Molnar","BS25 1JF","E01014742",1611,36727.35,58,0,0,37,7,0,0,0,24,,36727.35
201605,"Q58","Hertfordshire and The South Midlands AT",1000810000,"Rodericks Dental Partnership Ltd","LU1 2AL","E01015794",24090,590699.21,517.4,0,0,53,62,14,92,0,79,205,590699.21
201605,"Q58","Hertfordshire and The South Midlands AT",1000820000,"Rodericks Dental Partnership Ltd","LU3 2NJ","E01015785",13041,327678.03,283.2,0,0,120,36,2,26,0,19,73,327678.03
201605,"Q66","Devon, Cornwall and Isles of Scilly AT",1000830000,"PCH Dental CIC","TR18 3PE","E01018997",7750,217260.25,595,0,0,108,92,16,15,1,75,266,217260.25
201605,"Q54","Birmingham and The Black Country AT",1000850000,"Broadway Dental Suite","B18 7BA","E01009141",11239,349445.52,795.8,0,0,58,74,40,29,2,73,199,349445.52
201605,"Q70","Wessex Local Office",1000880000,"Portsea Dental Care Ltd","PO1 3HN","E01017034",17002,376254.26,1007.8,0,0,91,90,44,99,0,108,329,376254.26
201605,"Q70","Wessex Local Office",1000890000,"Hilsea Dental Care Ltd","PO2 9HE","E01017087",17002,376254.26,619,0,0,115,62,17,95,0,98,361,376254.26
201605,"Q70","Wessex Local Office",1000910000,"Paulsgrove Dental Care Ltd","PO6 4HG","E01017120",7002,160403.66,437.4,0,0,96,31,17,37,0,156,249,160403.66
201605,"Q48","Merseyside AT",1000960000,"Care (Lancashire) Ltd","L20 3EF","E01007009",19000,490371,874.8,0,0,215,106,26,24,5,136,324,490371
201605,"Q55","Derbyshire and Nottinghamshire AT",1001010000,"Brookview Dental Care","LE12 6JG","E01028387",980,29084.98,27.2,0,0,23,1,0,1,0,,,29084.98
201605,"Q55","Derbyshire and Nottinghamshire AT",1001030000,"Dr H S Thiara, Mrs R K Mattu","NG5 7ED","E01028209",5332,206490.69,390.2,0,0,98,65,6,21,0,59,190,206490.69
201605,"Q50","North Yorkshire and Humber AT",1001050000,"Dental Logic Limited","HU10 7AA","E01013117",8624,206409.22,768,0,0,291,90,14,30,3,150,539,206409.22
201605,"Q55","Derbyshire and Nottinghamshire AT",1001090000,"Whitecross Dental Care Limited","LE12 6PG","E01028389",24298,601979.62,1679.4,1,0,493,251,33,27,5,382,937,601979.62
201605,"Q50","North Yorkshire and Humber AT",1001110000,"Bodental Practice","BD23 1RU","E01027577",670,16420.35,18,0,0,12,2,0,0,0,21,4,16420.35
201605,"Q56","East Anglia AT",1001280000,"Rookwood Dental Practice","NR17 2BN","E01026449",3884,98752.35,261,0,0,114,37,3,0,0,23,91,98752.35
201605,"Q46","Greater Manchester AT",1001340000,"REVIVE DENTAL CARE LIMITED","M4 6EE","E01033663",4591,251750,266.4,0,0,0,6,0,207,0,16,50,251750
201605,"Q50","North Yorkshire and Humber AT",1001350000,"MR N TIBREWAL","HG4 1QW","E01027707",15092,420124.72,808.2,21,0,320,126,5,41,1,,,420124.72
201605,"Q68","Surrey and Sussex AT",1001360000,"MR JS KAILA","GU15 2HT","E01030800",11791,301668.65,943.6,0,143.6,256,143,19,23,3,129,824,301668.65
201605,"Q46","Greater Manchester AT",1001370000,"Bridgewater Community Healthcare NHS Foundation Trust","OL6 7SR","E01005948",3967,1.01,,,,,,,,,,,1.01
201605,"Q53","Arden, Herefordshire and Worcestershire AT",1001380000,"Longfellow Road Partnership","CV2 5HB","E01009614",45281,1076296.28,3033.8,1,0,909,370,77,69,16,296,876,1076296.28
201605,"Q50","North Yorkshire and Humber AT",1001400000,"Ishak & Bee","YO21 1EA","E01027870",3760,96014.11,,,,,,,,,,,96014.11
201605,"Q57","Essex AT",1001570000,"Community Dental Services CIC","CO4 5JR","E01021679",1250,431556.9,211.8,0,0,54,49,0,9,0,,,431556.9
201605,"Q67","Kent and Medway AT",1001660000,"Church Hill dental Practice","CT11 0QU","E01024645",4800,109476.69,80.4,22,0,15,9,3,2,0,,,109476.69
201605,"Q69","Thames Valley AT",1001770000,"MR A MAKHANI","HP9 2LS","E01017782",442,9066.3,,,,,,,,,,,9066.3
201605,"Q68","Surrey and Sussex AT",1001920000,"Apex Dental Care Ltd","BN27 1AX","E01021177",5000,135937.27,,,,,,,,,,,135937.27
201605,"Q68","Surrey and Sussex AT",1002620000,"MISS S IMANI","BN3 2AD","E01016857",2000,48126.43,,,,,,,,,,,48126.43
201605,"Q68","Surrey and Sussex AT",1003040000,"Battle Road Dental Practice","TN37 7AG","E01021010",3000,67824.28,,,,,,,,,,,67824.28
201605,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1011920002,"Community Dental Centres Ltd","TA2 7PH","E01029299",45767,1088883.76,2756.4,0,0,641,480,48,72,3,2094,7243,1088883.76
201605,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1011920006,"Community Dental Centres Ltd","BS16 7AR","E01014967",28047,731384.08,2124,0,0,643,277,49,50,2,2353,6675,731384.08
201605,"Q66","Devon, Cornwall and Isles of Scilly AT",1011920007,"Community Dental Centres Ltd","EX39 1AZ","E01020298",36000,1196190.31,2504.4,0,0,563,318,75,67,7,1635,8646,1196190.31
201605,"Q64","Bath, Gloucestershire, Swindon and Wiltshire AT",1011920008,"Community Dental Centres Ltd","BA2 2AF","E01014484",35500,840089.75,2979.6,0,0,797,400,70,118,1,2297,10613,840089.75
201605,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1011920009,"Community Dental Centres Ltd","BS15 1AQ","E01014673",41308,1061664.89,3041.6,0,0,724,467,57,193,2,2825,9328,1061664.89
201605,"Q64","Bath, Gloucestershire, Swindon and Wiltshire AT",1011920010,"Community Dental Centres Ltd","BA2 2AF","E01014464",12044,283059.32,921.8,0,0,215,110,26,54,0,726,2538,283059.32
201605,"Q45","Durham, Darlington and Tees AT",1012810004,"OASIS DENTAL CARE LTD","TS8 0TJ","E01012030",27500,752137.81,2316.8,0,0,677,353,40,79,8,1972,6897,752137.81
201605,"Q45","Durham, Darlington and Tees AT",1012810005,"OASIS DENTAL CARE LTD","TS15 9XN","E01012302",21308,554691.97,1411.4,0,0,493,193,24,42,1,1571,4974,554691.97
201605,"Q45","Durham, Darlington and Tees AT",1012810006,"OASIS DENTAL CARE LTD","DL14 6HS","E01020884",25123,689090.08,1492.4,0,0,427,209,29,62,5,1749,6417,689090.08
201605,"Q45","Durham, Darlington and Tees AT",1012810007,"OASIS DENTAL CARE LTD","DL4 1LU","E01020801",18847,497076.33,1796.4,0,0,243,245,48,197,12,906,4609,497076.33
201605,"Q52","West Yorkshire AT",1012810009,"OASIS DENTAL CARE LTD","WF8 1AT","E01011837",15000,353689.48,1020.2,0,0,260,129,27,31,1,806,3104,353689.48
201605,"Q52","West Yorkshire AT",1012810012,"OASIS DENTAL CARE LTD","WF16 9QS","E01011167",49069,1397988.99,3694.8,5,80.6,1297,493,66,104,2,4746,12467,1397988.99
201605,"Q52","West Yorkshire AT",1012810013,"OASIS DENTAL CARE LTD","BD15 0AS","E01010589",8210,222417.99,564.2,0,0,245,82,5,11,0,963,1781,222417.99
201605,"Q47","Lancashire AT",1012810014,"OASIS DENTAL CARE LTD","FY4 1DW","E01012751",23097,677974.58,1276.8,1,0,465,186,20,9,8,898,4279,677974.58
201605,"Q52","West Yorkshire AT",1012810016,"OASIS DENTAL CARE LTD","BD21 2AU","E01010710",44534,1254888.7,3669.4,0,0,1233,531,60,97,7,3200,10205,1254888.7
201605,"Q45","Durham, Darlington and Tees AT",1012810017,"OASIS DENTAL CARE LTD","DH1 1QF","E01020723",22400,614313.2,1806.8,0,0,496,246,43,44,5,1479,5511,614313.2
201605,"Q45","Durham, Darlington and Tees AT",1012810018,"Wheldon Terrace Dental Practice P'ship","DH2 1DA","E01020616",12000,318905.02,650.2,1,0,159,93,14,36,1,654,2510,318905.02
201605,"Q47","Lancashire AT",1012810020,"OASIS DENTAL CARE LTD","PR3 1NS","E01025558",1000,32874.78,46,0,0,22,8,0,0,0,212,212,32874.78
201605,"Q47","Lancashire AT",1012810021,"OASIS DENTAL CARE LTD","FY5 2AZ","E01025604",12500,293942.09,718,0,0,165,104,16,40,1,789,2723,293942.09
201605,"Q64","Bath, Gloucestershire, Swindon and Wiltshire AT",1012810022,"OASIS DENTAL CARE LTD","BA14 9AA","E01032086",26000,600749.66,1905.6,0,0,548,231,42,123,2,1791,6291,600749.66
201605,"Q55","Derbyshire and Nottinghamshire AT",1012810023,"OASIS DENTAL CARE LTD","NG17 1AE","E01027968",35550,757994.95,2146.2,0,0,837,300,24,91,12,2607,8965,757994.95
201605,"Q52","West Yorkshire AT",1012810024,"OASIS DENTAL CARE LTD","BD16 4BL","E01010582",2579,62514.61,200.4,0,0,80,27,3,2,1,468,562,62514.61
201605,"Q51","South Yorkshire and Bassetlaw AT",1012810026,"OASIS DENTAL CARE LTD","DN6 0HY","E01007489",25823,610084.1,1456,0,0,432,200,28,60,5,1986,5613,610084.1
