YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
201711,"Q44","Cheshire, Warrington and Wirral AT",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,547430.85,1754,0,0,522,229,38,70,6,1261,5159,547430.85
201711,"Q56","East Anglia AT",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,279550.27,1222.8,0,206.4,384,165,20,84,3,906,4087,279550.27
201711,"Q68","Surrey and Sussex AT",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,133528.26,540,0,0,72,78,17,25,2,293,999,133528.26
201711,"Q57","Essex AT",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,411203.28,1422.6,0,0,258,187,43,73,0,646,3077,411203.28
201711,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1859,48063.48,98.6,0,0,32,16,1,3,3,323,154,48063.48
201711,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000270000,"Lympsham Dental Partnership","TA8 1PH","E01029117",13238,307820.54,1073,0,0,274,144,28,25,1,614,3099,307820.54
201711,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000300000,"Burnham House Dental Partnership","TA8 1PH","E01029117",8740,165865.41,897.8,0,0,188,107,29,34,0,214,1875,165865.41
201711,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000310000,"Mr RK Hughes","BA5 1SU","E01029081",2268,53368.82,184.8,0,0,63,29,2,9,0,291,594,53368.82
201711,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,17581.88,30.4,0,0,13,5,0,2,0,93,260,17581.88
201711,"Q60","Shropshire and Staffordshire AT",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,397451.56,1841.8,0,0,428,241,54,29,8,920,3676,397451.56
201711,"Q56","East Anglia AT",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,100728.54,311,0,0,128,35,6,5,0,354,926,100728.54
201711,"Q58","Hertfordshire and The South Midlands AT",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023438",10255,260587.21,1018.2,0,0,243,102,31,81,0,737,2730,260587.21
201711,"Q58","Hertfordshire and The South Midlands AT",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,891776.53,3179.2,0,36,747,456,75,136,1,2611,8102,891776.53
201711,"Q57","Essex AT",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9244,295107.13,781.8,0,0,276,91,18,14,0,740,2635,295107.13
201711,"Q55","Derbyshire and Nottinghamshire AT",1000560000,"Nationwide Healthcare Providers Ltd","NG18 1JU","E01028268",1,1.02,,,,,,,,,4,72,1.02
201711,"Q68","Surrey and Sussex AT",1000570000,"Battle Road Dental Practice","TN34 1BA","E01020979",16312,454365.56,1338.8,1,0,425,175,20,114,2,1032,3931,454365.56
201711,"Q68","Surrey and Sussex AT",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",2109,55774.13,138.8,0,0,89,11,1,4,0,451,223,55774.13
201711,"Q55","Derbyshire and Nottinghamshire AT",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15050,401039.16,1499.6,0,44.6,391,157,49,28,5,1161,3203,401039.16
201711,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000710000,"Yarde House Partnership","TA1 1DB","E01029289",2600,64399.84,158.6,0,0,86,13,2,8,0,650,557,64399.84
201711,"Q66","Devon, Cornwall and Isles of Scilly AT",1000730000,"Spadental South West Limited","PL12 6AF","E01018793",9558,250413.24,946,0,0,351,129,9,80,4,430,592,250413.24
201711,"Q66","Devon, Cornwall and Isles of Scilly AT",1000760000,"Hayle Dental Practice Partnership","TR27 4BT","E01018982",1557,41079.08,145.2,0,0,75,17,1,6,0,531,139,41079.08
201711,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000770000,"Church Road Dental Clinic","BS13 8JX","E01014521",660,15475.43,28.2,0,0,5,7,0,1,1,67,89,15475.43
201711,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000780000,"Church Road Dental Clinic","BS13 8JX","E01014521",900,23241.49,58,0,0,10,4,3,0,0,83,116,23241.49
201711,"Q58","Hertfordshire and The South Midlands AT",1000790000,"Rodericks Dental Partnership Ltd","MK40 1NN","E01017469",25000,638270.27,2367,0,0,390,303,58,299,3,1134,5917,638270.27
201711,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000800000,"Monika Molnar","BS25 1JF","E01014742",1611,37146.04,93,0,0,54,11,0,5,0,430,66,37146.04
201711,"Q58","Hertfordshire and The South Midlands AT",1000810000,"Rodericks Dental Partnership Ltd","LU1 2AL","E01015794",25000,624094.69,2097.2,0,0,187,210,85,216,3,1085,4443,624094.69
201711,"Q58","Hertfordshire and The South Midlands AT",1000820000,"Rodericks Dental Partnership Ltd","LU3 2NJ","E01015785",14000,355782.2,1314.4,0,0,235,179,39,62,0,1346,2784,355782.2
201711,"Q66","Devon, Cornwall and Isles of Scilly AT",1000830000,"PCH Dental CIC","TR18 3PE","E01018997",10946,301113.55,524,0,0,153,85,8,15,3,498,1910,301113.55
201711,"Q58","Hertfordshire and The South Midlands AT",1000840000,"MR RF COLIN","WD5 0AZ","E01023802",745,28421.75,69.6,0,0,15,1,4,3,0,,510,28421.75
201711,"Q54","Birmingham and The Black Country AT",1000850000,"Broadway Dental Suite","B18 7BA","E01009141",11239,353429.2,1057,0,0,76,85,59,15,0,566,2291,353429.2
201711,"Q70","Wessex Local Office",1000880000,"Portsea Dental Care Ltd","PO1 3HN","E01017034",13002,291014.43,985.6,0,0,103,107,35,118,0,551,2702,291014.43
201711,"Q70","Wessex Local Office",1000890000,"Hilsea Dental Care Ltd","PO2 9HE","E01017087",16002,360623.32,1530.8,0,0,218,122,67,119,0,1042,3643,360623.32
201711,"Q70","Wessex Local Office",1000910000,"Paulsgrove Dental Care Ltd","PO6 4HG","E01017120",7002,159624.29,634.6,0,0,105,107,11,63,1,492,1437,159624.29
201711,"Q48","Merseyside AT",1000960000,"Care (Lancashire) Ltd","L20 3EF","E01007009",24000,626477.34,2164.4,0,0,436,263,73,42,8,1075,3698,626477.34
201711,"Q55","Derbyshire and Nottinghamshire AT",1001010000,"Brookview Dental Care","LE12 6JG","E01028387",1000,29416.55,79.6,0,0,31,7,2,3,0,211,223,29416.55
201711,"Q55","Derbyshire and Nottinghamshire AT",1001030000,"Dr H S Thiara, Mrs R K Mattu","NG5 7ED","E01028209",5332,208844.68,414,0,0,90,58,10,25,0,282,1282,208844.68
201711,"Q50","North Yorkshire and Humber AT",1001050000,"Dental Logic Limited","HU10 7AA","E01013117",8624,208762.29,714.8,0,0,368,89,4,24,3,620,2996,208762.29
201711,"Q55","Derbyshire and Nottinghamshire AT",1001090000,"Whitecross Dental Care Limited","LE12 6PG","E01028389",24298,608842.19,1291.4,0,0,473,120,32,62,0,1468,5436,608842.19
201711,"Q50","North Yorkshire and Humber AT",1001110000,"Bodental Practice","BD23 1RU","E01027577",670,16607.54,23.2,0,0,13,3,0,1,0,80,29,16607.54
201711,"Q44","Cheshire, Warrington and Wirral AT",1001220000,"The Old Surgery Dental Practice Ltd","CW1 5EQ","E01018501",3300,176146.44,230,0,0,11,73,0,0,0,9,205,176146.44
201711,"Q56","East Anglia AT",1001280000,"Rookwood Dental Practice","NR17 2BN","E01026449",3939,101285.15,373,0,0,108,36,12,10,1,226,1062,101285.15
201711,"Q46","Greater Manchester AT",1001340000,"REVIVE DENTAL CARE LIMITED","M4 6EE","E01033663",4591,254619.95,412.6,0,0,7,6,0,323,0,316,2686,254619.95
201711,"Q50","North Yorkshire and Humber AT",1001350000,"MR N TIBREWAL","HG4 1QW","E01027707",16464,463542.7,1631,1,0,418,196,46,60,2,772,3705,463542.7
201711,"Q68","Surrey and Sussex AT",1001360000,"MR JS KAILA","GU15 2HT","E01030800",11191,289581.88,921,0,159.4,204,141,21,35,0,449,2711,289581.88
201711,"Q46","Greater Manchester AT",1001370000,"Bridgewater Community Healthcare NHS Foundation Trust","OL6 7SR","E01005948",3967,1.02,226.8,0,0,69,45,1,9,0,307,339,1.02
201711,"Q53","Arden, Herefordshire and Worcestershire AT",1001380000,"Longfellow Road Partnership","CV2 5HB","E01009614",49397,1187526.61,3844.6,3,0,982,482,105,129,9,3584,12210,1187526.61
201711,"Q50","North Yorkshire and Humber AT",1001400000,"Ishak & Bee","YO21 1EA","E01027870",4102,105936.73,261.2,0,0,32,24,13,1,0,91,597,105936.73
201711,"Q55","Derbyshire and Nottinghamshire AT",1001500000,"Brimington Dental Practice","S43 1AD","E01019534",15709,428819.35,1412.6,0,0,450,185,27,63,8,941,3318,428819.35
201711,"Q54","Birmingham and The Black Country AT",1001620000,"Jandu Dental Surgery","DY8 1EJ","E01009856",7200,154937.75,369.8,0,0,109,59,5,19,2,346,1292,154937.75
201711,"Q54","Birmingham and The Black Country AT",1001640000,"Princes End Dental Practice","DY4 0UB","E01010033",4890,119474.63,505.6,0,0,134,60,15,8,2,826,1098,119474.63
201711,"Q54","Birmingham and The Black Country AT",1001650000,"Family Dental Centre Partnership","B44 8LD","E01009230",17884,504175.69,1683.8,1,100.6,449,253,32,74,4,1799,5093,504175.69
201711,"Q67","Kent and Medway AT",1001660000,"Church Hill dental Practice","CT11 0QU","E01024645",4800,110724.72,393.6,1,0,52,67,8,38,0,227,908,110724.72
201711,"Q68","Surrey and Sussex AT",1001670000,"ABC Dental Surgery Ltd","BN2 3LD","E01016890",13627,340449.99,1023.6,0,0,195,159,25,43,0,796,2150,340449.99
