YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
202105,"QYG","Cheshire and Merseyside ICB",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,588148.81,827.4,0,0,96,120,17,137,3,708,4513,588148.81
202105,"QMM","Norfolk and Waveney ICB",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,300343.23,181.4,0,0,2,29,1,67,0,52,2652,300343.23
202105,"QXU","Surrey Heartlands ICB",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,143460.1,254.4,0,0,81,29,6,12,0,237,812,143460.1
202105,"QJG","Suffolk and North East Essex ICB",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,449162.74,26.8,0,0,1,1,1,9,0,150,2293,449162.74
202105,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,38208.7,97.6,0,0,39,14,1,3,1,258,111,38208.7
202105,"QSL","Somerset ICB",1000310000,"Mr RK Hughes","BA5 1SU","E01029081",2268,57338.41,76.6,0,0,22,11,1,8,1,335,490,57338.41
202105,"QSL","Somerset ICB",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,18889.62,32.4,0,0,15,5,0,2,0,88,271,18889.62
202105,"QNC","Staffordshire and Stoke-on-Trent ICB",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,427014.06,888.6,0,0,188,98,30,38,2,454,3420,427014.06
202105,"QUE","Cambridgeshire and Peterborough ICB",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,108220.74,122.2,19,0,81,14,1,6,1,359,1235,108220.74
202105,"QM7","Hertfordshire and West Essex ICB",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023446",10255,279969.7,583.2,0,0,237,41,14,46,0,585,2478,279969.7
202105,"QPM","Northamptonshire ICB",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,958106.96,1483.2,0,0,403,215,26,101,2,1050,7089,958106.96
202105,"QM7","Hertfordshire and West Essex ICB",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9244,317057.22,293.8,0,0,133,34,4,9,1,494,2362,317057.22
202105,"QNX","Sussex ICB",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",1800,51143.05,65.2,0,0,37,9,0,1,0,330,47,51143.05
202105,"QT1","Nottingham and Nottinghamshire ICB",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15050,430868.5,435.2,0,0,139,52,8,36,1,502,2753,430868.5
202105,"QSL","Somerset ICB",1000710000,"Yarde House Partnership","TA1 1DB","E01029289",2600,69189.91,136.6,0,0,40,23,2,3,0,323,407,69189.91
202105,"QT6","Cornwall and the Isles Of Scilly ICB",1000730000,"Spadental South West Limited","PL12 6AF","E01018793",19116,538077.98,608.8,0,0,81,117,10,44,5,583,4153,538077.98
202105,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000790000,"Rodericks Dental Partnership Ltd","MK40 1NN","E01017469",25000,685744.87,1304.2,0,0,172,173,22,291,0,751,5731,685744.87
202105,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000800000,"Monika Molnar","BS25 1JF","E01014742",1200,29727.35,46.4,0,0,35,3,0,2,0,279,64,29727.35
202105,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000810000,"Rodericks Dental Partnership Ltd","LU1 2AL","E01015794",25000,670514.91,1264.6,0,0,109,138,43,188,0,697,4659,670514.91
202105,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000820000,"Rodericks Dental Partnership Ltd","LU3 2NJ","E01015785",14000,382245.32,437.4,0,0,51,68,11,42,0,467,2468,382245.32
202105,"QT6","Cornwall and the Isles Of Scilly ICB",1000830000,"PCH Dental CIC","TR18 3PE","E01018997",10946,323510.4,58.2,0,0,9,4,3,1,0,161,1562,323510.4
202105,"QUA","Black Country ICB",1000850000,"Broadway Dental Suite","B18 7BA","E01009141",11239,379717.3,501.2,0,0,68,90,11,26,1,284,2066,379717.3
202105,"QRL","Hampshire and Isle Of Wight ICB",1000890000,"Hilsea Dental Care Ltd","PO2 9HE","E01017087",17002,408848.42,566.6,1,0,122,69,13,78,0,579,2887,408848.42
202105,"QYG","Cheshire and Merseyside ICB",1000960000,"Care (Lancashire) Ltd","L20 3EF","E01007009",24000,673074.78,449.8,0,0,71,50,12,59,3,529,2708,673074.78
202105,"QT1","Nottingham and Nottinghamshire ICB",1001010000,"Brookview Dental Care","LE12 6JG","E01028387",1000,31604.56,47,0,0,17,10,0,0,0,185,175,31604.56
202105,"QT1","Nottingham and Nottinghamshire ICB",1001030000,"Dr H S Thiara, Mrs R K Mattu","NG5 7ED","E01028209",7997,294321.83,332.4,0,0,69,49,7,27,0,149,1506,294321.83
202105,"QOQ","Humber and North Yorkshire ICB",1001050000,"Dental Logic Limited","HU10 7AA","E01013117",8624,224290.05,417.4,0,0,150,62,5,17,1,464,2716,224290.05
202105,"QT1","Nottingham and Nottinghamshire ICB",1001090000,"Whitecross Dental Care Limited","LE12 6PG","E01028389",20000,538421.19,890.2,0,0,333,115,11,56,2,713,4366,538421.19
202105,"QWO","West Yorkshire ICB",1001110000,"Bodental Practice","BD23 1RU","E01027577",670,17842.81,,,,,,,,,112,20,17842.81
202105,"QYG","Cheshire and Merseyside ICB",1001220000,"The Old Surgery Dental Practice Ltd","CW1 5EQ","E01018501",2200,126165.49,106,0,0,4,34,0,0,0,4,311,126165.49
202105,"QMM","Norfolk and Waveney ICB",1001280000,"Rookwood Dental Practice","NR17 2BN","E01026449",3939,108818.75,180.6,0,0,45,22,5,8,0,178,1111,108818.75
202105,"QOP","Greater Manchester ICB",1001340000,"REVIVE DENTAL CARE LIMITED","M4 6EE","E01033663",5509,328270.33,323.4,0,0,42,33,12,32,0,87,1455,328270.33
202105,"QOQ","Humber and North Yorkshire ICB",1001350000,"MR N TIBREWAL","HG4 1QW","E01027707",14818,498021.06,779,0,0,151,133,15,40,1,409,3706,498021.06
202105,"QNQ","Frimley ICB",1001360000,"MR JS KAILA","GU15 2HT","E01030800",11191,311121.01,530.2,0,110.4,160,63,11,41,0,201,2448,311121.01
202105,"QOP","Greater Manchester ICB",1001370000,"Bridgewater Community Healthcare NHS Foundation Trust","OL6 7SR","E01005948",3967,1.11,83.4,0,0,24,17,0,7,8,60,307,1.11
202105,"QWU","Coventry and Warwickshire ICB",1001380000,"Longfellow Road Partnership","CV2 5HB","E01009614",49397,1275854.95,2593.6,6,0,657,294,73,153,3,1325,12156,1275854.95
202105,"QOQ","Humber and North Yorkshire ICB",1001400000,"Ishak & Bee","YO21 1EA","E01027870",4102,113816.32,118.6,0,0,67,10,1,8,0,84,191,113816.32
202105,"QJ2","Derby and Derbyshire ICB",1001500000,"Brimington Dental Practice","S43 1AD","E01019534",19709,578027.34,967.4,0,0,320,177,8,17,0,705,4269,578027.34
202105,"QUA","Black Country ICB",1001620000,"Jandu Dental Surgery","DY8 1EJ","E01009856",7200,166462.03,351.8,0,0,101,40,10,9,0,171,1328,166462.03
202105,"QUA","Black Country ICB",1001640000,"Princes End Dental Practice","DY4 0UB","E01010033",4890,128361.16,187.6,0,0,13,29,7,3,0,420,516,128361.16
202105,"QHL","Birmingham and Solihull ICB",1001650000,"Family Dental Centre Partnership","B44 8LD","E01009230",17884,541676.33,858.8,0,127.8,287,98,17,59,3,775,4588,541676.33
202105,"QNX","Sussex ICB",1001670000,"ABC Dental Surgery Ltd","BN2 3LD","E01016890",13371,365772.7,680.8,0,0,67,151,10,34,0,422,1724,365772.7
202105,"QHM","North East and North Cumbria ICB",1001720000,"No.1 Victoria Terrace Ltd","NE15 9EL","E01008405",4640,108662.79,202,0,0,36,25,7,5,2,165,1139,108662.79
202105,"QHL","Birmingham and Solihull ICB",1001730000,"Hilltop Dental Spa","B31 2QT","E01009206",23164,681900.03,1105.8,0,0,298,112,30,89,5,642,5095,681900.03
202105,"QMF","North East London ICB",1001750000,"Nilesh Patel","E20 1BX","E01033583",18000,342287.82,605.8,0,0,136,67,15,74,0,818,5915,342287.82
202105,"QUA","Black Country ICB",1001760000,"Mr S Merali","B64 7HU","E01009956",2323,58067.13,110.8,0,0,25,11,4,4,0,128,235,58067.13
202105,"QJ2","Derby and Derbyshire ICB",1001800000,"Chaddesden Dental Practice","DE21 6PE","E01013507",21628,596546.6,933,0,0,214,175,11,50,2,529,4317,596546.6
202105,"QGH","Herefordshire and Worcestershire ICB",1001880000,"High Street Dental Practice","WR11 4EU","E01032377",14203,330115.44,597,0,0,191,87,7,40,2,663,3159,330115.44
202105,"QJ2","Derby and Derbyshire ICB",1001910000,"Nationwide Healthcare - Normanton Road Family Dental Centre","DE23 6WD","E01013484",1,1.1,,,,,,,,,,99,1.1
202105,"QU9","Buckinghamshire, Oxfordshire and Berkshire West ICB",1001940000,"Chalfont St Peter Partnership","SL9 9AL","E01017755",1600,44213.2,77.8,0,0,34,9,1,4,0,455,209,44213.2
202105,"QJ2","Derby and Derbyshire ICB",1001950000,"TASK B LTD - T/A Dental Perfection","DE23 3TX","E01013541",10900,260325.78,479,0,0,203,54,9,5,0,420,2716,260325.78
202105,"QT1","Nottingham and Nottinghamshire ICB",1001960000,"Impressions Dental Care (Nottingham) Limited","NG16 2NH","E01028102",1354,35015.54,30.6,0,0,15,4,0,3,0,98,240,35015.54
202105,"QT1","Nottingham and Nottinghamshire ICB",1002050000,"Family Medical Centre (Green//Hanji)","NG3 2FW","E01013954",26057,755353.96,1572,0,0,276,203,46,110,3,933,4733,755353.96
