YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
202007,"QYG","Cheshire and Merseyside ICB",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,573803.72,202.8,0,0,6,6,1,139,2,1129,5048,573803.72
202007,"QMM","Norfolk and Waveney ICB",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,293017.79,30.6,2,13.8,0,1,1,14,0,505,3471,293017.79
202007,"QXU","Surrey Heartlands ICB",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,139961.07,88.8,0,0,6,20,0,19,0,346,869,139961.07
202007,"QJG","Suffolk and North East Essex ICB",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,438207.55,63,0,0,0,1,2,30,0,684,3234,438207.55
202007,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,37276.78,13.2,0,0,0,4,0,1,1,290,127,37276.78
202007,"QSL","Somerset ICB",1000310000,"Mr RK Hughes","BA5 1SU","E01029081",2268,55939.91,21.6,0,0,9,1,0,8,0,247,513,55939.91
202007,"QSL","Somerset ICB",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,18428.9,26.8,0,0,7,3,0,9,0,122,286,18428.9
202007,"QNC","Staffordshire and Stoke-on-Trent ICB",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,416599.08,146.2,0,0,4,4,6,46,3,820,4103,416599.08
202007,"QUE","Cambridgeshire and Peterborough ICB",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,105581.21,137.6,0,0,92,12,0,8,0,463,1405,105581.21
202007,"QM7","Hertfordshire and West Essex ICB",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023446",10255,273141.17,114.8,0,0,2,4,4,44,0,880,3010,273141.17
