YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
202110,"QYG","Cheshire and Merseyside ICB",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,588148.81,1595,0,0,374,258,27,100,3,945,3896,588148.81
202110,"QMM","Norfolk and Waveney ICB",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,300343.23,480.2,0,0,146,57,10,36,0,142,2037,300343.23
202110,"QXU","Surrey Heartlands ICB",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,143460.1,390.6,0,0,84,39,15,8,0,302,768,143460.1
202110,"QJG","Suffolk and North East Essex ICB",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,449162.74,749.2,0,0,136,92,23,51,0,418,2264,449162.74
202110,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,38208.7,80.2,0,0,49,10,0,1,0,282,103,38208.7
202110,"QSL","Somerset ICB",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,18889.62,125.6,0,0,95,9,0,3,0,192,260,18889.62
202110,"QNC","Staffordshire and Stoke-on-Trent ICB",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,427014.06,968,0,0,204,113,31,40,5,746,2808,427014.06
202110,"QUE","Cambridgeshire and Peterborough ICB",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,108220.74,287.4,0,0,105,34,6,7,0,413,1093,108220.74
202110,"QM7","Hertfordshire and West Essex ICB",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023446",10255,279969.7,830.2,0,0,346,73,16,61,0,741,2163,279969.7
202110,"QPM","Northamptonshire ICB",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,958106.96,2642.6,1,0,991,349,31,183,5,1684,6090,958106.96
202110,"QM7","Hertfordshire and West Essex ICB",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9244,317057.22,505.2,0,0,216,54,9,16,0,551,2286,317057.22
202110,"QNX","Sussex ICB",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",1800,51143.05,102.4,0,0,76,4,1,2,0,403,35,51143.05
202110,"QT1","Nottingham and Nottinghamshire ICB",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15050,430868.5,765.4,0,0,280,88,16,22,4,795,2476,430868.5
202110,"QSL","Somerset ICB",1000710000,"Yarde House Partnership","TA1 1DB","E01029289",2600,69189.91,93.4,0,0,49,8,1,7,1,343,377,69189.91
202110,"QT6","Cornwall and the Isles Of Scilly ICB",1000730000,"Spadental South West Limited","PL12 6AF","E01018793",19116,538077.98,262.8,0,0,43,49,4,19,3,724,3315,538077.98
202110,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000790000,"Rodericks Dental Partnership Ltd","MK40 1NN","E01017469",25000,685744.87,1838,1,0,241,211,42,375,2,1094,5071,685744.87
202110,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000800000,"Monika Molnar","BS25 1JF","E01014742",1200,29727.35,100,0,0,52,14,0,5,0,398,64,29727.35
202110,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000810000,"Rodericks Dental Partnership Ltd","LU1 2AL","E01015794",25000,670514.91,1251.8,0,0,128,159,39,149,0,1028,4157,670514.91
202110,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000820000,"Rodericks Dental Partnership Ltd","LU3 2NJ","E01015785",14000,382245.32,1389.4,0,0,226,259,22,102,0,847,2046,382245.32
202110,"QT6","Cornwall and the Isles Of Scilly ICB",1000830000,"PCH Dental CIC","TR18 3PE","E01018997",10946,323510.4,89.2,0,0,28,10,2,6,0,167,1533,323510.4
202110,"QUA","Black Country ICB",1000850000,"Broadway Dental Suite","B18 7BA","E01009141",11239,379717.3,692.4,0,0,42,116,22,32,0,453,1980,379717.3
202110,"QRL","Hampshire and Isle Of Wight ICB",1000890000,"Hilsea Dental Care Ltd","PO2 9HE","E01017087",17002,408848.42,524.8,0,0,103,65,12,69,0,824,2485,408848.42
202110,"QYG","Cheshire and Merseyside ICB",1000960000,"Care (Lancashire) Ltd","L20 3EF","E01007009",24000,673074.78,3,0,0,0,1,0,0,0,522,2119,673074.78
202110,"QT1","Nottingham and Nottinghamshire ICB",1001010000,"Brookview Dental Care","LE12 6JG","E01028387",1000,31604.56,47.4,0,0,24,3,1,2,0,177,160,31604.56
202110,"QT1","Nottingham and Nottinghamshire ICB",1001030000,"Dr H S Thiara, Mrs R K Mattu","NG5 7ED","E01028209",7997,294321.83,429.4,0,0,98,59,10,27,2,230,1336,294321.83
202110,"QOQ","Humber and North Yorkshire ICB",1001050000,"Dental Logic Limited","HU10 7AA","E01013117",8624,224290.05,577.6,0,0,250,69,8,18,3,594,2482,224290.05
202110,"QT1","Nottingham and Nottinghamshire ICB",1001090000,"Whitecross Dental Care Limited","LE12 6PG","E01028389",20000,538421.19,1148.6,0,0,311,143,28,48,4,1170,3935,538421.19
202110,"QWO","West Yorkshire ICB",1001110000,"Bodental Practice","BD23 1RU","E01027577",670,17842.81,,,,,,,,,51,15,17842.81
202110,"QYG","Cheshire and Merseyside ICB",1001220000,"The Old Surgery Dental Practice Ltd","CW1 5EQ","E01018501",2200,126165.49,109.2,0,0,6,34,0,1,0,2,304,126165.49
202110,"QMM","Norfolk and Waveney ICB",1001280000,"Rookwood Dental Practice","NR17 2BN","E01026449",3939,108818.75,257.8,0,0,139,22,3,14,0,201,1021,108818.75
202110,"QOP","Greater Manchester ICB",1001340000,"REVIVE DENTAL CARE LIMITED","M4 6EE","E01033663",5509,328270.33,182.8,0,0,37,21,4,29,0,138,1108,328270.33
202110,"QOQ","Humber and North Yorkshire ICB",1001350000,"MR N TIBREWAL","HG4 1QW","E01027707",14818,498021.06,941.6,0,0,281,143,15,43,0,641,3292,498021.06
