YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
202203,"QYG","Cheshire and Merseyside ICB",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,601205.71,874.8,0,0,173,154,13,69,1,948,3620,601205.71
202203,"QMM","Norfolk and Waveney ICB",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,307010.85,841.4,46,0,167,121,21,95,0,356,1853,307010.85
202203,"QXU","Surrey Heartlands ICB",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,146644.91,348.6,1,0,97,39,10,13,0,343,685,146644.91
202203,"QJG","Suffolk and North East Essex ICB",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,459044.32,2057.2,0,0,336,243,72,106,1,508,1681,459044.32
202203,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,39056.93,28.2,8,0,20,5,0,2,1,289,91,39056.93
202203,"QSL","Somerset ICB",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,19308.97,52,0,0,25,7,0,5,1,380,207,19308.97
202203,"QNC","Staffordshire and Stoke-on-Trent ICB",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,436493.77,960.4,0,0,227,117,27,37,3,815,2272,436493.77
202203,"QUE","Cambridgeshire and Peterborough ICB",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,110623.24,213.4,0,0,94,19,5,2,0,414,1127,110623.24
202203,"QM7","Hertfordshire and West Essex ICB",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023446",10255,286185.03,1201,0,0,580,75,28,50,0,938,2015,286185.03
202203,"QPM","Northamptonshire ICB",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,979376.93,2444.6,0,0,619,354,50,123,7,2015,5704,979376.93
202203,"QM7","Hertfordshire and West Essex ICB",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9244,324095.89,635.4,0,0,246,75,13,7,0,615,2269,324095.89
202203,"QNX","Sussex ICB",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",1800,52278.43,123,0,0,63,12,2,0,0,480,23,52278.43
202203,"QT1","Nottingham and Nottinghamshire ICB",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15050,440433.78,1235.2,0,0,427,153,26,31,0,991,2489,440433.78
202203,"QSL","Somerset ICB",1000710000,"Yarde House Partnership","TA1 1DB","E01029289",2600,70725.93,167.8,0,0,61,18,4,4,0,397,373,70725.93
202203,"QT6","Cornwall and the Isles Of Scilly ICB",1000730000,"Spadental South West Limited","PL12 6AF","E01018793",19116,550023.31,510,0,0,161,76,7,25,8,568,2526,550023.31
202203,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000790000,"Rodericks Dental Partnership Ltd","MK40 1NN","E01017469",25000,700968.41,1754.2,0,0,301,234,23,396,0,1326,4864,700968.41
202203,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000800000,"Monika Molnar","BS25 1JF","E01014742",1200,30387.3,135.2,0,0,68,22,0,1,0,441,45,30387.3
202203,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000810000,"Rodericks Dental Partnership Ltd","LU1 2AL","E01015794",25000,685400.34,1251.6,0,0,105,143,49,108,1,1089,3626,685400.34
202203,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000820000,"Rodericks Dental Partnership Ltd","LU3 2NJ","E01015785",14000,390731.17,594.2,0,0,44,117,14,26,0,984,1629,390731.17
202203,"QT6","Cornwall and the Isles Of Scilly ICB",1000830000,"PCH Dental CIC","TR18 3PE","E01018997",10946,330692.33,249.6,0,0,51,37,5,23,0,148,1254,330692.33
202203,"QUA","Black Country ICB",1000850000,"Broadway Dental Suite","B18 7BA","E01009141",11239,388147.02,1050.4,0,0,100,142,39,47,0,527,1874,388147.02
202203,"QRL","Hampshire and Isle Of Wight ICB",1000890000,"Hilsea Dental Care Ltd","PO2 9HE","E01017087",17002,417924.85,728.8,0,0,189,94,13,84,1,935,2302,417924.85
202203,"QYG","Cheshire and Merseyside ICB",1000960000,"Care (Lancashire) Ltd","L20 3EF","E01007009",24000,688017.04,255,0,0,68,38,1,50,1,379,1081,688017.04
202203,"QT1","Nottingham and Nottinghamshire ICB",1001010000,"Brookview Dental Care","LE12 6JG","E01028387",1000,32306.18,113.2,0,0,34,22,1,1,0,179,166,32306.18
202203,"QT1","Nottingham and Nottinghamshire ICB",1001030000,"Dr H S Thiara, Mrs R K Mattu","NG5 7ED","E01028209",7997,300855.77,526.4,0,0,76,86,12,37,4,271,1187,300855.77
202203,"QOQ","Humber and North Yorkshire ICB",1001050000,"Dental Logic Limited","HU10 7AA","E01013117",8624,229269.29,437.4,0,0,165,69,4,12,3,649,2211,229269.29
202203,"QT1","Nottingham and Nottinghamshire ICB",1001090000,"Whitecross Dental Care Limited","LE12 6PG","E01028389",20000,550374.14,1358,0,0,527,127,31,65,0,1309,3991,550374.14
202203,"QWO","West Yorkshire ICB",1001110000,"Bodental Practice","BD23 1RU","E01027577",670,18238.92,40,0,0,16,8,0,0,0,60,16,18238.92
202203,"QYG","Cheshire and Merseyside ICB",1001220000,"The Old Surgery Dental Practice Ltd","CW1 5EQ","E01018501",3300,193449.54,148.4,0,0,11,45,0,2,0,2,292,193449.54
202203,"QMM","Norfolk and Waveney ICB",1001280000,"Rookwood Dental Practice","NR17 2BN","E01026449",3939,111234.53,272.6,0,0,104,37,3,18,0,233,932,111234.53
202203,"QOP","Greater Manchester ICB",1001340000,"REVIVE DENTAL CARE LIMITED","M4 6EE","E01033663",5509,335557.93,410.8,0,0,40,48,16,29,0,167,983,335557.93
202203,"QOQ","Humber and North Yorkshire ICB",1001350000,"MR N TIBREWAL","HG4 1QW","E01027707",16464,509077.13,1410.4,0,0,390,222,23,62,4,753,3077,509077.13
202203,"QNQ","Frimley ICB",1001360000,"MR JS KAILA","GU15 2HT","E01030800",11191,318027.9,785.2,0,256,222,87,21,41,1,308,2059,318027.9
202203,"QOP","Greater Manchester ICB",1001370000,"Bridgewater Community Healthcare NHS Foundation Trust","OL6 7SR","E01005948",3967,1.13,129.2,0,0,44,26,0,6,2,355,219,1.13
202203,"QWU","Coventry and Warwickshire ICB",1001380000,"Longfellow Road Partnership","CV2 5HB","E01009614",49397,1304178.93,4623.4,0,0,829,553,161,167,41,3008,10578,1304178.93
202203,"QJ2","Derby and Derbyshire ICB",1001500000,"Brimington Dental Practice","S43 1AD","E01019534",19709,590859.55,1438.8,0,0,391,255,16,54,4,938,3409,590859.55
202203,"QUA","Black Country ICB",1001620000,"Jandu Dental Surgery","DY8 1EJ","E01009856",7200,170157.49,104.4,0,0,69,11,0,2,0,217,871,170157.49
202203,"QUA","Black Country ICB",1001640000,"Princes End Dental Practice","DY4 0UB","E01010033",4890,131210.78,501.6,0,0,75,51,20,28,0,682,541,131210.78
202203,"QHL","Birmingham and Solihull ICB",1001650000,"Family Dental Centre Partnership","B44 8LD","E01009230",17884,553701.54,1340,0,241,431,158,27,90,3,1460,3889,553701.54
202203,"QNX","Sussex ICB",1001670000,"ABC Dental Surgery Ltd","BN2 3LD","E01016890",13371,373892.85,941.2,0,0,148,146,21,46,6,644,1467,373892.85
202203,"QHM","North East and North Cumbria ICB",1001720000,"No.1 Victoria Terrace Ltd","NE15 9EL","E01008405",4640,111075.1,245.8,0,0,55,42,5,4,0,297,827,111075.1
202203,"QHL","Birmingham and Solihull ICB",1001730000,"Hilltop Dental Spa","B31 2QT","E01009206",23164,697038.21,1581.2,0,0,474,154,44,91,8,1330,4464,697038.21
202203,"QMF","North East London ICB",1001750000,"Nilesh Patel","E20 1BX","E01033583",18000,349886.61,1577,0,0,386,145,45,180,0,1575,3593,349886.61
202203,"QUA","Black Country ICB",1001760000,"Mr S Merali","B64 7HU","E01009956",2323,59356.22,101.8,0,0,34,17,1,4,0,234,144,59356.22
202203,"QJ2","Derby and Derbyshire ICB",1001800000,"Chaddesden Dental Practice","DE21 6PE","E01013507",21628,609789.93,1409.4,0,0,443,206,23,57,4,804,3893,609789.93
202203,"QGH","Herefordshire and Worcestershire ICB",1001880000,"High Street Dental Practice","WR11 4EU","E01032377",14203,337444,482.6,0,0,369,16,5,3,2,939,2768,337444
202203,"QJ2","Derby and Derbyshire ICB",1001910000,"Nationwide Healthcare - Normanton Road Family Dental Centre","DE23 6WD","E01013484",1,1.12,,,,,,,,,1,6,1.12
202203,"QNX","Sussex ICB",1001920000,"Apex Dental Care Ltd","BN27 1AX","E01021177",4000,120793.99,539,0,0,113,70,15,30,0,264,620,120793.99
202203,"QU9","Buckinghamshire, Oxfordshire and Berkshire West ICB",1001940000,"Chalfont St Peter Partnership","SL9 9AL","E01017755",1600,45194.73,197.8,0,0,40,15,9,4,0,509,187,45194.73
202203,"QJ2","Derby and Derbyshire ICB",1001950000,"TASK B LTD - T/A Dental Perfection","DE23 3TX","E01013541",10900,266105.01,814,0,0,325,73,20,25,0,829,2443,266105.01
202203,"QT1","Nottingham and Nottinghamshire ICB",1001960000,"Impressions Dental Care (Nottingham) Limited","NG16 2NH","E01028102",1354,35792.88,198,0,0,50,19,6,5,2,171,224,35792.88
202203,"QT1","Nottingham and Nottinghamshire ICB",1002050000,"Family Medical Centre (Green//Hanji)","NG3 2FW","E01013954",26057,772122.82,2056.6,0,0,437,247,56,168,5,1623,4945,772122.82
202203,"QE1","Lancashire and South Cumbria ICB",1002060000,"Genix Healthcare Ltd","LA4 6ND","E01025164",19500,520411.03,1426,0,0,341,203,25,145,3,1421,3060,516011.03
202203,"QMF","North East London ICB",1002070000,"Preventdent Limited","E3 5ED","E01004226",18367,698697.37,1612.6,0,149.6,583,176,34,78,0,1956,3117,698697.37
202203,"QT1","Nottingham and Nottinghamshire ICB",1002110000,"Rivergreen Dental Practice","NG11 8AD","E01013897",14929,424823.85,1625,0,0,91,229,50,205,2,840,2795,424823.85
202203,"QRV","North West London ICB",1002170000,"Dentistry for You","UB9 6BU","E01002439",14000,245000,1028.8,0,0,151,91,39,114,0,599,2275,245000
202203,"QJM","Lincolnshire ICB",1002190000,"Community Dental Services CIC","DN21 2DZ","E01026384",4500,2012271.9,245,0,0,80,45,2,5,7,294,843,1960475.8
202203,"QE1","Lancashire and South Cumbria ICB",1002200000,"Genix Healthcare Ltd","LA4 6ND","E01025164",9780,258799.37,82.2,0,0,9,8,3,11,0,27,101,258799.37
202203,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1002320000,"Sunita Naidoo, Rahendra Naidoo, Raahil Naidoo and Saroshen N","MK40 3HU","E01017469",7404,209644.44,484.2,0,206,138,53,15,6,0,719,1785,209644.44
202203,"QOC","Shropshire, Telford and Wrekin ICB",1002330000,"Willow Street Dental Practice","SY11 1AD","E01028906",2110,60116.83,122.6,0,0,71,8,2,3,0,679,195,60116.83
202203,"QJ2","Derby and Derbyshire ICB",1002360000,"AJ Moore & Associates","NG10 4ER","E01019652",56788,1597027.9,3588.8,4,0,1094,545,55,170,4,2084,10765,1597027.9
202203,"QJ2","Derby and Derbyshire ICB",1002380000,"Heanor Dental Practice","DE75 7DT","E01019436",25773,849893.16,1655.8,0,0,462,262,28,54,7,1295,5557,849893.16
202203,"QUA","Black Country ICB",1002670000,"Dudley Road Dental Practice","WV2 3DN","E01010428",33459,978906.05,1722.6,0,0,272,227,52,118,7,1407,3727,978906.05
202203,"QR1","Gloucestershire ICB",1002680000,"Xeon Smiles UK Ltd","GL1 5JN","E01022328",2000,47816.11,153.4,0,0,37,26,2,12,0,261,412,47816.11
202203,"QT1","Nottingham and Nottinghamshire ICB",1002710000,"Peterson, Carr & Towlerton","NG25 0DN","E01028346",3100,78045.11,146.8,0,0,79,13,2,4,0,558,231,78045.11
