YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
201712,"Q44","Cheshire, Warrington and Wirral AT",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,547430.85,1230.6,1,0,317,178,23,88,1,1256,5210,547430.85
201712,"Q56","East Anglia AT",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,279550.27,738,0,127.2,243,88,12,70,3,904,4140,279550.27
201712,"Q68","Surrey and Sussex AT",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,133528.26,417.6,0,0,81,71,9,13,1,307,1012,133528.26
201712,"Q57","Essex AT",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,411203.28,1449.8,5,0,188,180,55,54,2,649,3188,411203.28
201712,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1859,48063.48,86.4,0,0,52,10,0,2,2,319,156,48063.48
201712,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000270000,"Lympsham Dental Partnership","TA8 1PH","E01029117",13238,307820.54,911,0,0,203,99,30,30,4,620,3161,307820.54
201712,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000300000,"Burnham House Dental Partnership","TA8 1PH","E01029117",8740,165865.41,618.6,0,0,111,71,23,13,4,220,1918,165865.41
201712,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000310000,"Mr RK Hughes","BA5 1SU","E01029081",2268,53368.82,237.6,0,0,78,34,4,8,0,310,624,53368.82
201712,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,17581.88,13,0,0,7,2,0,0,0,81,241,17581.88
201712,"Q60","Shropshire and Staffordshire AT",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,397451.56,1191.2,1,0,282,176,29,27,2,932,3792,397451.56
