YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
202005,"QYG","Cheshire and Merseyside ICB",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,573803.72,,,,,,,,,1207,5115,573803.72
202005,"QMM","Norfolk and Waveney ICB",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,293017.79,,,,,,,,,549,3567,293017.79
202005,"QNX","Sussex ICB",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,139961.07,,,,,,,,,368,881,139961.07
202005,"QJG","Suffolk and North East Essex ICB",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",1000,29210,1.2,0,0,0,0,0,1,0,722,3334,29210
202005,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,37276.78,,,,,,,,,310,131,37276.78
202005,"QSL","Somerset ICB",1000310000,"Mr RK Hughes","BA5 1SU","E01029081",2268,55939.91,,,,,,,,,260,530,55939.91
202005,"QSL","Somerset ICB",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,18428.9,,,,,,,,,121,285,18428.9
202005,"QNC","Staffordshire and Stoke-on-Trent ICB",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,416599.08,,,,,,,,,914,4277,416599.08
202005,"QUE","Cambridgeshire and Peterborough ICB",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,105581.21,12,0,0,0,0,1,0,0,496,1446,105581.21
202005,"QM7","Hertfordshire and West Essex ICB",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023446",10255,273141.17,,,,,,,,,954,3121,273141.17
202005,"QPM","Northamptonshire ICB",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,934738.5,,,,,,,,,2497,8642,934738.5
202005,"QM7","Hertfordshire and West Essex ICB",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9244,309324.12,,,,,,,,,599,2557,309324.12
202005,"QNX","Sussex ICB",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",1800,49895.66,,,,,,,,,554,84,49895.66
202005,"QT1","Nottingham and Nottinghamshire ICB",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15050,420359.51,,,,,,,,,1096,3279,420359.51
202005,"QSL","Somerset ICB",1000710000,"Yarde House Partnership","TA1 1DB","E01029289",2600,67502.35,,,,,,,,,415,453,67502.35
202005,"QT6","Cornwall and the Isles Of Scilly ICB",1000730000,"Spadental South West Limited","PL12 6AF","E01018793",19116,524954.13,109,0,0,7,32,0,5,0,1293,4746,524954.13
202005,"QT6","Cornwall and the Isles Of Scilly ICB",1000760000,"Hayle Dental Practice Partnership","TR27 4BT","E01018982",1557,43058.1,2.4,0,0,0,0,0,2,0,516,124,43058.1
202005,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000790000,"Rodericks Dental Partnership Ltd","MK40 1NN","E01017469",25000,669019.39,26.8,0,0,1,3,1,4,0,1498,7273,669019.39
202005,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000800000,"Monika Molnar","BS25 1JF","E01014742",1200,29002.29,,,,,,,,,437,61,29002.29
202005,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000810000,"Rodericks Dental Partnership Ltd","LU1 2AL","E01015794",25000,654160.89,16.6,0,0,1,0,0,13,0,1461,5869,654160.89
202005,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000820000,"Rodericks Dental Partnership Ltd","LU3 2NJ","E01015785",14000,372922.26,,,,,,,,,1354,2909,372922.26
