YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
202108,"QYG","Cheshire and Merseyside ICB",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,588148.81,1354.2,0,0,406,192,24,66,5,884,4255,588148.81
202108,"QMM","Norfolk and Waveney ICB",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,300343.23,487,0,0,34,85,10,65,0,97,2214,300343.23
202108,"QXU","Surrey Heartlands ICB",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,143460.1,396,0,0,81,45,14,10,1,270,798,143460.1
202108,"QJG","Suffolk and North East Essex ICB",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,449162.74,980.2,1,0,7,167,39,6,0,109,1735,449162.74
202108,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,38208.7,81,0,0,42,13,0,0,0,280,110,38208.7
202108,"QSL","Somerset ICB",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,18889.62,62.2,0,0,40,7,0,1,0,169,270,18889.62
202108,"QNC","Staffordshire and Stoke-on-Trent ICB",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,427014.06,910.8,0,0,150,89,36,49,3,650,3102,427014.06
202108,"QUE","Cambridgeshire and Peterborough ICB",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,108220.74,429,0,0,243,34,6,10,0,409,1140,108220.74
202108,"QM7","Hertfordshire and West Essex ICB",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023446",10255,279969.7,498.2,0,0,209,40,10,41,0,722,2336,279969.7
202108,"QPM","Northamptonshire ICB",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,958106.96,1400.8,0,0,460,147,29,124,3,1518,6621,958106.96
202108,"QM7","Hertfordshire and West Essex ICB",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9244,317057.22,487.8,1,0,226,26,15,4,0,555,2315,317057.22
202108,"QNX","Sussex ICB",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",1800,51143.05,84.2,0,0,53,6,1,1,0,379,40,51143.05
202108,"QT1","Nottingham and Nottinghamshire ICB",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15050,430868.5,938,0,0,385,90,21,25,1,690,2631,430868.5
202108,"QSL","Somerset ICB",1000710000,"Yarde House Partnership","TA1 1DB","E01029289",2600,69189.91,197,0,0,107,20,2,5,0,345,399,69189.91
202108,"QT6","Cornwall and the Isles Of Scilly ICB",1000730000,"Spadental South West Limited","PL12 6AF","E01018793",19116,538077.98,696.4,0,0,53,160,9,42,5,740,3713,538077.98
202108,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000790000,"Rodericks Dental Partnership Ltd","MK40 1NN","E01017469",25000,685744.87,884.2,0,0,130,109,12,236,0,972,5334,685744.87
202108,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000800000,"Monika Molnar","BS25 1JF","E01014742",1200,29727.35,152.4,0,0,99,13,1,2,0,369,65,29727.35
202108,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000810000,"Rodericks Dental Partnership Ltd","LU1 2AL","E01015794",25000,670514.91,1203,0,0,117,144,39,155,0,901,4327,670514.91
202108,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000820000,"Rodericks Dental Partnership Ltd","LU3 2NJ","E01015785",14000,382245.32,452.8,0,0,37,113,3,34,0,654,2246,382245.32
202108,"QT6","Cornwall and the Isles Of Scilly ICB",1000830000,"PCH Dental CIC","TR18 3PE","E01018997",10946,323510.4,111.4,0,0,25,14,3,7,0,184,1610,323510.4
202108,"QUA","Black Country ICB",1000850000,"Broadway Dental Suite","B18 7BA","E01009141",11239,379717.3,486,0,0,53,94,10,25,2,382,2024,379717.3
202108,"QRL","Hampshire and Isle Of Wight ICB",1000890000,"Hilsea Dental Care Ltd","PO2 9HE","E01017087",17002,408848.42,633.8,0,0,149,80,13,74,0,766,2662,408848.42
202108,"QYG","Cheshire and Merseyside ICB",1000960000,"Care (Lancashire) Ltd","L20 3EF","E01007009",24000,673074.78,662.2,0,0,7,72,33,36,0,589,2459,673074.78
202108,"QT1","Nottingham and Nottinghamshire ICB",1001010000,"Brookview Dental Care","LE12 6JG","E01028387",1000,31604.56,54.2,0,0,20,11,0,1,0,184,165,31604.56
202108,"QT1","Nottingham and Nottinghamshire ICB",1001030000,"Dr H S Thiara, Mrs R K Mattu","NG5 7ED","E01028209",7997,294321.83,422,0,0,97,50,11,25,2,219,1461,294321.83
202108,"QOQ","Humber and North Yorkshire ICB",1001050000,"Dental Logic Limited","HU10 7AA","E01013117",8624,224290.05,499.2,0,0,240,47,7,26,3,560,2645,224290.05
202108,"QT1","Nottingham and Nottinghamshire ICB",1001090000,"Whitecross Dental Care Limited","LE12 6PG","E01028389",20000,538421.19,1142.6,0,0,454,124,23,33,1,1055,4064,538421.19
202108,"QWO","West Yorkshire ICB",1001110000,"Bodental Practice","BD23 1RU","E01027577",670,17842.81,,,,,,,,,82,16,17842.81
202108,"QYG","Cheshire and Merseyside ICB",1001220000,"The Old Surgery Dental Practice Ltd","CW1 5EQ","E01018501",2200,126165.49,104,0,0,8,32,0,0,0,2,310,126165.49
202108,"QMM","Norfolk and Waveney ICB",1001280000,"Rookwood Dental Practice","NR17 2BN","E01026449",3939,108818.75,180.8,0,0,74,18,3,14,0,208,1081,108818.75
202108,"QOP","Greater Manchester ICB",1001340000,"REVIVE DENTAL CARE LIMITED","M4 6EE","E01033663",5509,328270.33,213.6,0,0,42,26,5,28,0,128,1180,328270.33
202108,"QOQ","Humber and North Yorkshire ICB",1001350000,"MR N TIBREWAL","HG4 1QW","E01027707",14818,498021.06,501,1,0,180,55,9,40,1,572,3532,498021.06
202108,"QNQ","Frimley ICB",1001360000,"MR JS KAILA","GU15 2HT","E01030800",11191,311121.01,328,0,71.2,108,31,8,25,1,265,2410,311121.01
202108,"QOP","Greater Manchester ICB",1001370000,"Bridgewater Community Healthcare NHS Foundation Trust","OL6 7SR","E01005948",3967,1.11,154.4,0,0,53,29,1,2,2,118,290,1.11
202108,"QWU","Coventry and Warwickshire ICB",1001380000,"Longfellow Road Partnership","CV2 5HB","E01009614",49397,1275854.95,2902.6,2,0,723,369,73,163,7,2019,11763,1275854.95
202108,"QJ2","Derby and Derbyshire ICB",1001500000,"Brimington Dental Practice","S43 1AD","E01019534",19709,578027.34,977,1,0,316,175,9,25,1,835,4011,578027.34
202108,"QUA","Black Country ICB",1001620000,"Jandu Dental Surgery","DY8 1EJ","E01009856",7200,166462.03,96,0,0,51,11,1,0,0,203,1238,166462.03
202108,"QUA","Black Country ICB",1001640000,"Princes End Dental Practice","DY4 0UB","E01010033",4890,128361.16,390.4,0,0,69,52,13,7,1,543,511,128361.16
202108,"QHL","Birmingham and Solihull ICB",1001650000,"Family Dental Centre Partnership","B44 8LD","E01009230",17884,541676.33,814.4,0,120.6,370,79,12,52,1,1085,4371,541676.33
202108,"QNX","Sussex ICB",1001670000,"ABC Dental Surgery Ltd","BN2 3LD","E01016890",13371,365772.7,329.4,0,0,45,48,9,27,0,494,1651,365772.7
202108,"QHM","North East and North Cumbria ICB",1001720000,"No.1 Victoria Terrace Ltd","NE15 9EL","E01008405",4640,108662.79,212.8,0,0,43,43,3,4,1,217,1044,108662.79
202108,"QHL","Birmingham and Solihull ICB",1001730000,"Hilltop Dental Spa","B31 2QT","E01009206",23164,681900.03,1349.8,0,0,402,138,34,104,1,945,4948,681900.03
202108,"QMF","North East London ICB",1001750000,"Nilesh Patel","E20 1BX","E01033583",18000,342287.82,919,0,0,232,81,17,200,0,1040,5178,342287.82
202108,"QUA","Black Country ICB",1001760000,"Mr S Merali","B64 7HU","E01009956",2323,58067.13,73.8,0,0,18,9,2,4,0,170,215,58067.13
202108,"QJ2","Derby and Derbyshire ICB",1001800000,"Chaddesden Dental Practice","DE21 6PE","E01013507",21628,596546.6,991.4,0,0,333,134,17,32,3,636,4220,596546.6
202108,"QGH","Herefordshire and Worcestershire ICB",1001880000,"High Street Dental Practice","WR11 4EU","E01032377",14203,330115.44,806.2,0,0,381,109,5,31,1,740,2983,330115.44
202108,"QJ2","Derby and Derbyshire ICB",1001910000,"Nationwide Healthcare - Normanton Road Family Dental Centre","DE23 6WD","E01013484",1,1.1,,,,,,,,,,86,1.1
202108,"QNX","Sussex ICB",1001920000,"Apex Dental Care Ltd","BN27 1AX","E01021177",4000,115288.39,128.4,0,0,27,17,3,12,2,99,620,115288.39
202108,"QU9","Buckinghamshire, Oxfordshire and Berkshire West ICB",1001940000,"Chalfont St Peter Partnership","SL9 9AL","E01017755",1600,44213.2,114.6,0,0,78,7,1,3,0,488,200,44213.2
202108,"QJ2","Derby and Derbyshire ICB",1001950000,"TASK B LTD - T/A Dental Perfection","DE23 3TX","E01013541",10900,260325.78,569.6,0,0,260,50,13,3,0,648,2600,260325.78
202108,"QT1","Nottingham and Nottinghamshire ICB",1001960000,"Impressions Dental Care (Nottingham) Limited","NG16 2NH","E01028102",1354,35015.54,80,0,0,53,7,0,5,0,130,237,35015.54
202108,"QT1","Nottingham and Nottinghamshire ICB",1002050000,"Family Medical Centre (Green//Hanji)","NG3 2FW","E01013954",26057,755353.96,1139.2,0,0,308,142,27,61,8,1270,4742,755353.96
202108,"QE1","Lancashire and South Cumbria ICB",1002060000,"Genix Healthcare Ltd","LA4 6ND","E01025164",19500,504804.37,1055.2,0,0,282,151,18,86,1,1040,3718,504804.37
