YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
201902,"Q44","Cheshire, Warrington and Wirral AT",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,556627.69,1716.2,0,0,442,265,33,66,4,1227,5146,556627.69
201902,"Q56","East Anglia AT",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,284246.71,966.6,1,255.8,338,120,15,63,2,737,4075,284246.71
201902,"Q68","Surrey and Sussex AT",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,135771.53,463,0,0,106,63,13,10,0,367,1003,135771.53
201902,"Q57","Essex AT",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,418111.5,1181.8,0,0,166,139,47,29,0,838,3436,418111.5
201902,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,36160.95,128.6,0,0,52,23,0,3,4,306,155,36160.95
201902,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000270000,"Lympsham Dental Partnership","TA8 1PH","E01029117",13238,312991.92,1308.4,0,0,438,151,32,27,1,735,3897,312991.92
201902,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000300000,"Burnham House Dental Partnership","TA8 1PH","E01029117",8740,168651.95,723.4,0,0,197,84,21,17,2,258,1928,168651.95
201902,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000310000,"Mr RK Hughes","BA5 1SU","E01029081",2268,54265.42,221.4,0,0,135,22,1,7,0,366,754,54265.42
201902,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,17877.26,72.4,0,0,25,11,1,2,0,41,119,17877.26
201902,"Q60","Shropshire and Staffordshire AT",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,404128.75,1462.4,0,0,362,144,50,52,8,1087,4681,404128.75
201902,"Q56","East Anglia AT",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,102420.78,251.4,0,0,123,18,6,2,0,471,1341,102420.78
201902,"Q58","Hertfordshire and The South Midlands AT",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023446",10255,264965.07,712.2,0,0,138,51,29,51,1,930,3688,264965.07
201902,"Q58","Hertfordshire and The South Midlands AT",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,906758.38,3028,0,0,923,361,73,110,4,2814,9514,906758.38
201902,"Q57","Essex AT",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9244,300064.93,626.2,0,0,156,80,18,11,1,706,2751,300064.93
201902,"Q55","Derbyshire and Nottinghamshire AT",1000560000,"Nationwide Healthcare Providers Ltd","NG18 1JU","E01028268",28,32151.04,,,,,,,,,,65,1.04
201902,"Q68","Surrey and Sussex AT",1000570000,"Battle Road Dental Practice","TN34 1BA","E01020979",16312,461998.9,1280.6,0,0,461,157,19,98,3,1052,3970,461998.9
201902,"Q68","Surrey and Sussex AT",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",2109,56711.14,259.6,0,0,127,15,7,3,0,584,191,56711.14
201902,"Q55","Derbyshire and Nottinghamshire AT",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15050,407776.62,1331.2,0,0,420,159,31,41,2,1225,3412,407776.62
201902,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000710000,"Yarde House Partnership","TA1 1DB","E01029289",2600,65481.76,222.6,0,0,129,16,3,8,0,483,544,65481.76
201902,"Q66","Devon, Cornwall and Isles of Scilly AT",1000730000,"Spadental South West Limited","PL12 6AF","E01018793",19116,509240.35,1180.6,0,0,309,176,21,63,5,1459,4593,509240.35
201902,"Q66","Devon, Cornwall and Isles of Scilly AT",1000760000,"Hayle Dental Practice Partnership","TR27 4BT","E01018982",1557,41769.21,143.6,0,0,86,18,0,3,0,544,137,41769.21
201902,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000770000,"Church Road Dental Clinic","BS13 8JX","E01014521",660,15735.42,,,,,,,,,7,26,15735.42
201902,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000780000,"Church Road Dental Clinic","BS13 8JX","E01014521",900,23631.95,36,0,0,27,3,0,0,0,132,210,23631.95
201902,"Q58","Hertfordshire and The South Midlands AT",1000790000,"Rodericks Dental Partnership Ltd","MK40 1NN","E01017469",25000,648993.21,2542.4,0,0,387,313,70,312,2,1459,7411,648993.21
201902,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000800000,"Monika Molnar","BS25 1JF","E01014742",1611,37770.09,98.6,0,0,56,13,0,3,0,418,60,37770.09
201902,"Q58","Hertfordshire and The South Midlands AT",1000810000,"Rodericks Dental Partnership Ltd","LU1 2AL","E01015794",25000,634579.48,1901.8,0,0,169,238,63,219,0,1369,6079,634579.48
201902,"Q58","Hertfordshire and The South Midlands AT",1000820000,"Rodericks Dental Partnership Ltd","LU3 2NJ","E01015785",14000,361759.34,1159.2,0,0,252,206,18,51,1,1398,3064,361759.34
201902,"Q66","Devon, Cornwall and Isles of Scilly AT",1000830000,"PCH Dental CIC","TR18 3PE","E01018997",7000,195798.08,526.2,0,0,209,69,7,21,1,503,2050,195798.08
201902,"Q54","Birmingham and The Black Country AT",1000850000,"Broadway Dental Suite","B18 7BA","E01009141",11239,359366.81,1030.6,0,0,96,126,45,13,1,588,2515,359366.81
201902,"Q70","Wessex Local Office",1000880000,"Portsea Dental Care Ltd","PO1 3HN","E01017034",17002,386936.69,633.8,0,0,155,54,18,84,0,615,3077,386936.69
201902,"Q70","Wessex Local Office",1000890000,"Hilsea Dental Care Ltd","PO2 9HE","E01017087",17002,386936.69,1867.2,0,0,281,162,79,126,1,1082,4310,386936.69
201902,"Q70","Wessex Local Office",1000910000,"Paulsgrove Dental Care Ltd","PO6 4HG","E01017120",7002,162305.98,365.6,0,0,146,40,2,63,0,580,1799,162305.98
201902,"Q48","Merseyside AT",1000960000,"Care (Lancashire) Ltd","L20 3EF","E01007009",24000,637002.16,1544.6,0,0,316,190,51,38,1,1237,4185,637002.16
201902,"Q55","Derbyshire and Nottinghamshire AT",1001010000,"Brookview Dental Care","LE12 6JG","E01028387",1000,29910.75,102.2,0,0,47,16,0,6,0,217,208,29910.75
201902,"Q55","Derbyshire and Nottinghamshire AT",1001030000,"Dr H S Thiara, Mrs R K Mattu","NG5 7ED","E01028209",8332,287353.27,1010.2,0,0,214,137,29,31,0,361,1600,287353.27
201902,"Q50","North Yorkshire and Humber AT",1001050000,"Dental Logic Limited","HU10 7AA","E01013117",8624,212269.5,746.2,1,0,338,75,13,21,7,679,3253,212269.5
201902,"Q55","Derbyshire and Nottinghamshire AT",1001090000,"Whitecross Dental Care Limited","LE12 6PG","E01028389",20000,509565.17,1288.4,0,0,461,177,21,37,0,1454,5662,509565.17
201902,"Q50","North Yorkshire and Humber AT",1001110000,"Bodental Practice","BD23 1RU","E01027577",670,16886.55,21,0,0,12,3,0,0,0,88,25,16886.55
201902,"Q44","Cheshire, Warrington and Wirral AT",1001220000,"The Old Surgery Dental Practice Ltd","CW1 5EQ","E01018501",3300,179105.7,158,0,0,14,48,0,0,0,5,338,179105.7
201902,"Q56","East Anglia AT",1001280000,"Rookwood Dental Practice","NR17 2BN","E01026449",4439,116059.44,353.6,0,0,135,43,6,13,2,252,1212,116059.44
201902,"Q46","Greater Manchester AT",1001340000,"REVIVE DENTAL CARE LIMITED","M4 6EE","E01033663",4591,258897.57,596.8,0,0,25,35,14,249,0,284,3352,258897.57
201902,"Q50","North Yorkshire and Humber AT",1001350000,"MR N TIBREWAL","HG4 1QW","E01027707",16464,471330.22,1382,0,0,364,210,28,40,4,942,4042,471330.22
201902,"Q68","Surrey and Sussex AT",1001360000,"MR JS KAILA","GU15 2HT","E01030800",11191,294446.86,925.8,1,174.6,230,88,33,29,2,454,2778,294446.86
201902,"Q46","Greater Manchester AT",1001370000,"Bridgewater Community Healthcare NHS Foundation Trust","OL6 7SR","E01005948",3967,1.04,173.6,0,0,62,32,1,3,0,339,518,1.04
201902,"Q53","Arden, Herefordshire and Worcestershire AT",1001380000,"Longfellow Road Partnership","CV2 5HB","E01009614",49397,1207477.06,5642.2,0,0,1670,757,132,96,2,4231,14625,1207477.06
201902,"Q50","North Yorkshire and Humber AT",1001400000,"Ishak & Bee","YO21 1EA","E01027870",4102,107716.47,292.8,0,0,65,36,7,19,2,143,798,107716.47
201902,"Q55","Derbyshire and Nottinghamshire AT",1001500000,"Brimington Dental Practice","S43 1AD","E01019534",20298,547048.66,1687.4,0,0,541,293,18,42,1,951,3561,547048.66
201902,"Q54","Birmingham and The Black Country AT",1001620000,"Jandu Dental Surgery","DY8 1EJ","E01009856",7200,157540.7,352.2,0,0,198,39,2,11,1,352,1533,157540.7
201902,"Q54","Birmingham and The Black Country AT",1001640000,"Princes End Dental Practice","DY4 0UB","E01010033",4890,121481.8,422.2,0,0,109,42,15,6,0,865,733,121481.8
201902,"Q54","Birmingham and The Black Country AT",1001650000,"Family Dental Centre Partnership","B44 8LD","E01009230",17884,512645.84,1637.4,0,149,653,182,27,82,5,1753,5597,512645.84
201902,"Q68","Surrey and Sussex AT",1001670000,"ABC Dental Surgery Ltd","BN2 3LD","E01016890",13371,346169.55,1250.6,0,0,182,197,36,38,0,886,2465,346169.55
201902,"Q49","Cumbria, Northumberland, Tyne and Wear AT",1001720000,"No.1 Victoria Terrace Ltd","NE15 9EL","E01008405",4640,102839.15,713.4,0,0,144,75,27,17,0,387,1384,102839.15
201902,"Q54","Birmingham and The Black Country AT",1001730000,"Hilltop Dental Spa","B31 2QT","E01009206",23164,645354.43,2138,0,0,654,288,45,65,4,1534,5662,645354.43
201902,"Q61","North East London AT",1001750000,"Nilesh Patel","E20 1BX","E01033583",18000,323943.33,1480.2,0,0,378,137,37,196,1,1427,7311,323943.33
201902,"Q54","Birmingham and The Black Country AT",1001760000,"Mr S Merali","B64 7HU","E01009956",2323,54955.09,203.6,0,0,38,30,6,3,0,258,306,54955.09
201902,"Q55","Derbyshire and Nottinghamshire AT",1001800000,"Chaddesden Dental Practice","DE21 6PE","E01013507",21628,564575.41,1693.2,0,0,544,210,38,51,2,893,4254,564575.41
201902,"Q55","Derbyshire and Nottinghamshire AT",1001810000,"Seven Dental & 2 Colwick Road","NG7 5DR","E01013811",1,1.03,,,,,,,,,,,1.03
201902,"Q53","Arden, Herefordshire and Worcestershire AT",1001880000,"High Street Dental Practice","WR11 4EU","E01032377",14203,312423.3,792.2,0,0,367,87,10,36,1,1205,3682,312423.3
201902,"Q55","Derbyshire and Nottinghamshire AT",1001910000,"Nationwide Healthcare - Normanton Road Family Dental Centre","DE23 6WD","E01013484",1,1.03,3.6,0,0,0,0,0,3,0,3,34,1.03
201902,"Q68","Surrey and Sussex AT",1001920000,"Apex Dental Care Ltd","BN27 1AX","E01021177",5000,139796.73,6,0,0,0,2,0,0,0,17,178,139796.73
201902,"Q69","Thames Valley AT",1001940000,"Chalfont St Peter Partnership","SL9 9AL","E01017755",1744,45609.58,178.6,0,0,88,21,2,3,0,509,226,45609.58
201902,"Q55","Derbyshire and Nottinghamshire AT",1001950000,"TASK B LTD - T/A Dental Perfection","DE23 3TX","E01013541",10900,246373.94,1082.6,0,0,431,106,27,8,0,1122,3576,246373.94
201902,"Q55","Derbyshire and Nottinghamshire AT",1001960000,"Impressions Dental Care (Nottingham) Limited","NG16 2NH","E01028102",1375,33138.93,102,0,0,48,14,0,0,1,206,256,33138.93
201902,"Q55","Derbyshire and Nottinghamshire AT",1002050000,"Family Medical Centre (Green//Hanji)","NG3 2FW","E01013954",26057,715678.94,2089.2,0,0,246,260,85,36,0,1590,4862,715678.94
