YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
201810,"Q44","Cheshire, Warrington and Wirral AT",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,547430.85,2008.4,1,0,463,281,51,73,4,1196,5197,547430.85
201810,"Q56","East Anglia AT",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,279550.27,618.4,0,172,209,100,6,27,5,725,4062,279550.27
201810,"Q68","Surrey and Sussex AT",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,133528.26,434.2,0,0,109,60,11,11,0,357,1074,133528.26
201810,"Q57","Essex AT",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,411203.28,1213.2,0,0,158,195,34,51,1,773,3382,411203.28
201810,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,35563.48,121.8,0,0,51,22,0,4,0,316,158,35563.48
201810,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000270000,"Lympsham Dental Partnership","TA8 1PH","E01029117",13238,307820.54,766.6,0,0,150,100,24,13,2,607,3398,307820.54
201810,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000300000,"Burnham House Dental Partnership","TA8 1PH","E01029117",8740,165865.41,544.6,0,0,189,85,5,33,1,309,2280,165865.41
201810,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000310000,"Mr RK Hughes","BA5 1SU","E01029081",2268,53368.82,253.6,0,0,115,43,0,8,0,301,679,53368.82
201810,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,17581.88,,,,,,,,,109,212,17581.88
201810,"Q60","Shropshire and Staffordshire AT",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,397451.56,1663.4,0,0,411,166,58,47,2,1164,4647,397451.56
201810,"Q56","East Anglia AT",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,100728.54,435,0,0,186,59,5,10,0,454,1298,100728.54
201810,"Q58","Hertfordshire and The South Midlands AT",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023438",10255,260587.21,988.6,0,0,277,88,31,63,0,875,3582,260587.21
201810,"Q58","Hertfordshire and The South Midlands AT",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,891776.53,3663.8,0,0,1010,456,92,149,3,2819,9427,891776.53
201810,"Q57","Essex AT",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9244,295107.13,956.8,0,0,307,109,26,9,0,714,2796,295107.13
201810,"Q55","Derbyshire and Nottinghamshire AT",1000560000,"Nationwide Healthcare Providers Ltd","NG18 1JU","E01028268",24,20851.02,1,0,0,1,0,0,0,0,,53,1.02
201810,"Q68","Surrey and Sussex AT",1000570000,"Battle Road Dental Practice","TN34 1BA","E01020979",16312,454365.56,1499.4,0,0,419,203,27,122,1,1097,4144,454365.56
201810,"Q68","Surrey and Sussex AT",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",2109,55774.13,168,0,0,114,12,1,5,0,519,203,55774.13
201810,"Q55","Derbyshire and Nottinghamshire AT",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15050,401039.16,1547,0,22,461,221,32,30,3,1215,3417,401039.16
201810,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000710000,"Yarde House Partnership","TA1 1DB","E01029289",2600,64399.84,254,0,0,122,38,1,5,0,508,592,64399.84
201810,"Q66","Devon, Cornwall and Isles of Scilly AT",1000730000,"Spadental South West Limited","PL12 6AF","E01018793",19116,500826.47,1274.2,0,0,487,191,12,56,3,1472,4127,500826.47
201810,"Q66","Devon, Cornwall and Isles of Scilly AT",1000760000,"Hayle Dental Practice Partnership","TR27 4BT","E01018982",1557,41079.08,151.8,0,0,78,15,2,4,0,555,139,41079.08
201810,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000770000,"Church Road Dental Clinic","BS13 8JX","E01014521",660,15475.43,,,,,,,,,9,38,15475.43
201810,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000780000,"Church Road Dental Clinic","BS13 8JX","E01014521",900,23241.49,44,0,0,17,9,0,0,0,136,193,23241.49
201810,"Q58","Hertfordshire and The South Midlands AT",1000790000,"Rodericks Dental Partnership Ltd","MK40 1NN","E01017469",25000,638270.27,2152.4,0,0,436,235,58,262,1,1425,7387,638270.27
201810,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000800000,"Monika Molnar","BS25 1JF","E01014742",1611,37146.04,126,0,0,57,23,0,0,0,411,64,37146.04
201810,"Q58","Hertfordshire and The South Midlands AT",1000810000,"Rodericks Dental Partnership Ltd","LU1 2AL","E01015794",25000,624094.69,2065.2,0,0,183,277,71,166,0,1355,5924,624094.69
201810,"Q58","Hertfordshire and The South Midlands AT",1000820000,"Rodericks Dental Partnership Ltd","LU3 2NJ","E01015785",14000,355782.2,1608.2,0,0,221,296,34,76,0,1368,3048,355782.2
201810,"Q66","Devon, Cornwall and Isles of Scilly AT",1000830000,"PCH Dental CIC","TR18 3PE","E01018997",10946,301113.55,389.6,0,0,137,67,3,13,1,546,2134,301113.55
201810,"Q54","Birmingham and The Black Country AT",1000850000,"Broadway Dental Suite","B18 7BA","E01009141",11239,353429.2,1053.8,0,0,81,116,50,19,2,555,2521,353429.2
201810,"Q70","Wessex Local Office",1000880000,"Portsea Dental Care Ltd","PO1 3HN","E01017034",17002,380543.56,809.8,0,0,187,122,6,154,0,614,3128,380543.56
201810,"Q70","Wessex Local Office",1000890000,"Hilsea Dental Care Ltd","PO2 9HE","E01017087",17002,380543.56,1155.8,0,0,203,124,36,124,0,1027,4229,380543.56
201810,"Q70","Wessex Local Office",1000910000,"Paulsgrove Dental Care Ltd","PO6 4HG","E01017120",7002,159624.29,365.4,0,0,92,34,8,62,1,573,1801,159624.29
201810,"Q48","Merseyside AT",1000960000,"Care (Lancashire) Ltd","L20 3EF","E01007009",24000,626477.34,1851.2,0,0,411,224,60,36,6,1239,4213,626477.34
201810,"Q55","Derbyshire and Nottinghamshire AT",1001010000,"Brookview Dental Care","LE12 6JG","E01028387",1000,29416.55,103.4,0,0,53,16,0,2,0,212,221,29416.55
201810,"Q55","Derbyshire and Nottinghamshire AT",1001030000,"Dr H S Thiara, Mrs R K Mattu","NG5 7ED","E01028209",8332,283844.68,912.4,0,0,141,118,29,47,2,324,1521,283844.68
201810,"Q50","North Yorkshire and Humber AT",1001050000,"Dental Logic Limited","HU10 7AA","E01013117",8624,208762.29,721.2,0,0,321,74,12,26,3,667,3229,208762.29
201810,"Q55","Derbyshire and Nottinghamshire AT",1001090000,"Whitecross Dental Care Limited","LE12 6PG","E01028389",24298,608842.19,1258.4,0,0,510,150,17,77,2,1518,5644,608842.19
201810,"Q50","North Yorkshire and Humber AT",1001110000,"Bodental Practice","BD23 1RU","E01027577",670,16607.54,18.2,0,0,11,2,0,1,0,89,29,16607.54
201810,"Q44","Cheshire, Warrington and Wirral AT",1001220000,"The Old Surgery Dental Practice Ltd","CW1 5EQ","E01018501",3300,176146.44,231,0,0,15,72,0,0,0,1,352,176146.44
201810,"Q56","East Anglia AT",1001280000,"Rookwood Dental Practice","NR17 2BN","E01026449",3939,101285.15,438.8,0,0,155,45,11,14,0,248,1193,101285.15
201810,"Q46","Greater Manchester AT",1001340000,"REVIVE DENTAL CARE LIMITED","M4 6EE","E01033663",4591,254619.95,469.8,0,0,12,19,5,284,0,306,3342,254619.95
201810,"Q50","North Yorkshire and Humber AT",1001350000,"MR N TIBREWAL","HG4 1QW","E01027707",16464,463542.7,1737.6,0,0,510,243,36,53,3,893,4047,463542.7
201810,"Q68","Surrey and Sussex AT",1001360000,"MR JS KAILA","GU15 2HT","E01030800",11191,289581.88,1098.2,0,108.6,279,108,38,31,2,458,2794,289581.88
201810,"Q46","Greater Manchester AT",1001370000,"Bridgewater Community Healthcare NHS Foundation Trust","OL6 7SR","E01005948",3967,1.02,154.2,0,0,81,22,0,6,0,394,513,1.02
