YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
202011,"QYG","Cheshire and Merseyside ICB",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,588148.81,399.4,1,0,14,58,10,82,5,671,4804,588148.81
202011,"QMM","Norfolk and Waveney ICB",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,300343.23,104.8,0,0,1,21,1,24,0,277,3343,300343.23
202011,"QXU","Surrey Heartlands ICB",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,143460.1,274.2,0,0,33,34,11,6,0,265,849,143460.1
202011,"QJG","Suffolk and North East Essex ICB",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,438207.55,,,,,,,,,489,2940,438207.55
202011,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,38208.7,50,0,0,23,9,0,0,0,214,130,38208.7
202011,"QSL","Somerset ICB",1000310000,"Mr RK Hughes","BA5 1SU","E01029081",2268,57338.41,140,2,0,62,15,3,10,0,190,480,57338.41
202011,"QSL","Somerset ICB",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,18889.62,89.2,0,0,61,7,0,6,0,128,306,18889.62
202011,"QNC","Staffordshire and Stoke-on-Trent ICB",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,427014.06,328.4,0,0,28,29,9,87,1,426,3868,427014.06
202011,"QUE","Cambridgeshire and Peterborough ICB",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,108220.74,186,0,0,123,15,1,5,0,377,1357,108220.74
202011,"QM7","Hertfordshire and West Essex ICB",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023446",10255,279969.7,313.4,0,0,179,26,2,27,0,623,2750,279969.7
202011,"QPM","Northamptonshire ICB",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,958106.96,338.2,0,0,25,49,10,36,3,1327,7756,958106.96
202011,"QM7","Hertfordshire and West Essex ICB",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9244,317057.22,538.6,0,0,169,64,14,8,1,489,2477,317057.22
202011,"QNX","Sussex ICB",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",1800,51143.05,31.4,0,0,8,7,0,2,0,348,73,51143.05
202011,"QT1","Nottingham and Nottinghamshire ICB",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15050,430868.5,310.6,0,0,51,35,10,28,2,590,3066,430868.5
202011,"QSL","Somerset ICB",1000710000,"Yarde House Partnership","TA1 1DB","E01029289",2600,69189.91,110.6,0,0,32,17,2,3,0,328,437,69189.91
202011,"QT6","Cornwall and the Isles Of Scilly ICB",1000730000,"Spadental South West Limited","PL12 6AF","E01018793",19116,538077.98,470.6,0,0,1,81,12,68,7,653,4504,538077.98
202011,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000790000,"Rodericks Dental Partnership Ltd","MK40 1NN","E01017469",25000,685744.87,377.4,0,0,6,39,5,162,0,777,6449,685744.87
202011,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000800000,"Monika Molnar","BS25 1JF","E01014742",1200,29727.35,41.4,0,0,30,3,0,2,0,347,62,29727.35
202011,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000810000,"Rodericks Dental Partnership Ltd","LU1 2AL","E01015794",25000,670514.91,536,1,0,41,45,11,191,0,837,5268,670514.91
202011,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000820000,"Rodericks Dental Partnership Ltd","LU3 2NJ","E01015785",14000,382245.32,537.8,0,0,95,100,5,69,0,706,2698,382245.32
202011,"QT6","Cornwall and the Isles Of Scilly ICB",1000830000,"PCH Dental CIC","TR18 3PE","E01018997",10946,323510.4,219.2,0,0,62,14,8,16,4,210,1608,323510.4
202011,"QUA","Black Country ICB",1000850000,"Broadway Dental Suite","B18 7BA","E01009141",11239,379717.3,244.8,2,0,9,46,4,44,2,294,2228,379717.3
202011,"QRL","Hampshire and Isle Of Wight ICB",1000890000,"Hilsea Dental Care Ltd","PO2 9HE","E01017087",17002,408848.42,468.4,0,0,46,50,17,57,3,560,3308,408848.42
202011,"QYG","Cheshire and Merseyside ICB",1000960000,"Care (Lancashire) Ltd","L20 3EF","E01007009",24000,673074.78,216.6,0,0,37,6,2,113,2,738,3245,673074.78
202011,"QT1","Nottingham and Nottinghamshire ICB",1001010000,"Brookview Dental Care","LE12 6JG","E01028387",1000,31604.56,53.4,0,0,15,12,0,2,0,173,175,31604.56
202011,"QT1","Nottingham and Nottinghamshire ICB",1001030000,"Dr H S Thiara, Mrs R K Mattu","NG5 7ED","E01028209",7997,294321.83,189.2,0,0,23,9,7,46,0,219,1709,294321.83
202011,"QOQ","Humber and North Yorkshire ICB",1001050000,"Dental Logic Limited","HU10 7AA","E01013117",8624,224290.05,168.8,0,0,50,28,2,9,0,448,2939,224290.05
