YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
201701,"Q50","North Yorkshire and Humber AT",1000070000,"MR PJ GODFREY","DN15 6HL","E01013330",1,20.14,,,,,,,,,,,20.14
201701,"Q44","Cheshire, Warrington and Wirral AT",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,550810.64,1694.6,0,0,620,234,23,73,10,1219,4188,550810.64
201701,"Q56","East Anglia AT",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,276399.32,1376.2,1,346.6,487,159,28,56,9,821,3198,276399.32
201701,"Q68","Surrey and Sussex AT",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,132023.2,397.2,0,0,80,75,7,6,1,171,747,132023.2
201701,"Q57","Essex AT",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,406568.46,1098.2,0,0,265,153,24,71,1,863,2645,406568.46
201701,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,35162.63,106.4,0,0,42,20,0,2,2,330,102,35162.63
201701,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000270000,"Lympsham Dental Partnership","TA8 1PH","E01029117",13238,304350.94,1104,0,0,282,158,25,40,0,417,1820,304350.94
201701,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000300000,"Burnham House Dental Partnership","TA8 1PH","E01029117",6740,126468.2,278.6,0,0,58,52,5,3,1,214,1500,126468.2
201701,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000310000,"Mr RK Hughes","BA5 1SU","E01029081",2268,52767.27,224.6,0,0,77,41,1,8,3,290,463,52767.27
201701,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,17383.71,1.2,0,0,0,0,0,1,0,85,156,17383.71
201701,"Q60","Shropshire and Staffordshire AT",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,392971.68,1193.4,0,0,205,210,27,27,2,525,1966,392971.68
201701,"Q65","Bristol, North Somerset, Somerset, South Gloucestershire AT",1000350000,"Time for Teeth Ltd","BS7 8PS","E01014514",0,1.01,,,,,,,,,,,1.01
201701,"Q56","East Anglia AT",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,99593.18,343,0,0,76,49,9,10,0,321,770,99593.18
201701,"Q58","Hertfordshire and The South Midlands AT",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023438",10255,257650,775.4,0,0,200,99,18,52,0,443,1309,257650
201701,"Q58","Hertfordshire and The South Midlands AT",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,881724.87,2570.4,11,125.8,633,384,53,122,3,2133,5414,881724.87
201701,"Q57","Essex AT",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9104,291780.83,800.8,0,0,232,86,24,19,0,693,1958,291780.83
201701,"Q55","Derbyshire and Nottinghamshire AT",1000560000,"Nationwide Healthcare Providers Ltd","NG18 1JU","E01028268",1,1.01,13.2,0,0,0,0,0,11,0,2,46,1.01
201701,"Q68","Surrey and Sussex AT",1000570000,"Battle Road Dental Practice","TN34 1BA","E01020979",16312,449244.18,1293.6,0,0,359,162,27,103,1,997,3184,449244.18
201701,"Q68","Surrey and Sussex AT",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",2109,55145.47,164.2,0,0,73,20,2,6,0,385,173,55145.47
201701,"Q55","Derbyshire and Nottinghamshire AT",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15426,396518.85,1251.4,0,191,298,207,24,32,6,1076,2546,396518.85
