YEAR_MONTH, COMMISSIONER_CODE, COMMISSIONER_NAME, CONTRACT_NUMBER, PROVIDER_NAME, LATEST_PPC_ADDRESS_POSTCODE, LSOA11_CODE, UDA_PERF_TARGET, UDA_FIN_VAL, UDA_DELIVERED, LATE_SUBMITTED_FP17, UDA_DELIVERED_FD, BAND_1_DELIVERED, BAND_2_DELIVERED, BAND_3_DELIVERED, BAND_URGENT_DELIVERED, BAND_OTHER_DELIVERED, CHILD_12M_COUNT, ADULT_24M_COUNT, GENERAL_DENTAL_FIN_VALUE
202112,"QYG","Cheshire and Merseyside ICB",1000080000,"Raby Road Dental Centre","CH64 9UZ","E01018534",19145,601205.71,405.4,1,0,51,62,12,22,1,994,3580,601205.71
202112,"QMM","Norfolk and Waveney ICB",1000100000,"Jinesh Vaghela, Jiten Vaghela and K Patel","NR19 1DR","E01026426",11500,307010.85,677.6,1,0,126,99,14,73,0,205,1846,307010.85
202112,"QXU","Surrey Heartlands ICB",1000120000,"Ruta Lagunaite","RH2 9BZ","E01030623",5009,146644.91,233.8,0,0,73,26,6,9,0,316,744,146644.91
202112,"QJG","Suffolk and North East Essex ICB",1000210000,"Mr S Shah, Mr P Vaid & Mr S Radia","CO15 3BW","E01021968",15000,459044.32,420.8,0,0,56,48,16,24,1,475,2130,459044.32
202112,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000260000,"The Dental Clinic, Portishead","BS20 6EH","E01032681",1359,39056.93,92.6,0,0,41,16,0,3,2,296,99,39056.93
202112,"QSL","Somerset ICB",1000320000,"Mr RK Hughes","BA5 1SU","E01029081",850,19308.97,51.8,0,0,29,6,0,4,0,327,239,19308.97
202112,"QNC","Staffordshire and Stoke-on-Trent ICB",1000340000,"Whitecross Dental Care Limited","WS15 2BZ","E01029404",16000,436493.77,695,0,0,83,67,30,40,3,821,2585,436493.77
202112,"QUE","Cambridgeshire and Peterborough ICB",1000360000,"Church Street Dental Practice","PE28 3EG","E01018198",4029,110623.24,365.8,0,0,136,39,8,14,0,424,1133,110623.24
202112,"QM7","Hertfordshire and West Essex ICB",1000390000,"Damira Dental Studios Ltd","CM23 3AL","E01023446",10255,286185.03,371.8,0,0,163,28,5,54,0,795,2063,286185.03
202112,"QPM","Northamptonshire ICB",1000410000,"2:30 Ltd","NN17 1RZ","E01026949",31550,979376.93,946.8,0,0,203,151,15,89,5,1881,5754,979376.93
202112,"QM7","Hertfordshire and West Essex ICB",1000520000,"Chigwell Dental Practice","IG7 5PZ","E01021765",9244,324095.89,558.6,0,0,174,55,17,13,1,580,2250,324095.89
202112,"QNX","Sussex ICB",1000610000,"MISS AR PATEL","BN21 4LL","E01020935",1800,52278.43,130.6,0,0,76,13,1,3,0,409,29,52278.43
202112,"QT1","Nottingham and Nottinghamshire ICB",1000620000,"McDaid & McDaid","NG9 5BA","E01028096",15050,440433.78,657,0,0,163,82,19,15,2,861,2477,440433.78
202112,"QSL","Somerset ICB",1000710000,"Yarde House Partnership","TA1 1DB","E01029289",2600,70725.93,189.2,0,0,83,21,3,6,0,368,370,70725.93
202112,"QT6","Cornwall and the Isles Of Scilly ICB",1000730000,"Spadental South West Limited","PL12 6AF","E01018793",19116,550023.31,74.4,1,0,23,16,0,2,2,719,3033,550023.31
202112,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000790000,"Rodericks Dental Partnership Ltd","MK40 1NN","E01017469",25000,700968.41,981.8,6,0,119,114,20,240,0,1237,4861,700968.41
202112,"QUY","Bristol, North Somerset and South Gloucestershire ICB",1000800000,"Monika Molnar","BS25 1JF","E01014742",1200,30387.3,61.8,0,0,45,4,0,4,0,399,59,30387.3
202112,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000810000,"Rodericks Dental Partnership Ltd","LU1 2AL","E01015794",25000,685400.34,1263.6,0,0,120,134,42,198,0,1121,4001,685400.34
202112,"QHG","Bedfordshire, Luton and Milton Keynes ICB",1000820000,"Rodericks Dental Partnership Ltd","LU3 2NJ","E01015785",14000,390731.17,262,0,0,49,43,5,20,0,901,1816,390731.17
202112,"QT6","Cornwall and the Isles Of Scilly ICB",1000830000,"PCH Dental CIC","TR18 3PE","E01018997",10946,330692.33,146.6,1,0,54,12,3,18,0,169,1390,330692.33
